40 1167.1 0 1680 1 1680
[291.86, 1503.56, 1515.85, 3777.33, 8424.33, 4777.79, 5849.7, 9410.37, 733.73, 2905.34, 8383.0, 7367.1, 5168.65, 687.14, 6365.27, 8611.31, 880.47, 1368.37, 520.1, 2951.57, 8384.75, 5034.76, 3844.57, 574.52, 9462.72, 1368.67, 4003.33, 9607.18, 8364.44, 3956.71, 6946.28, 8183.27, 9497.33, 3936.39, 5996.61, 8221.42, 6259.68, 6044.81, 4138.72, 2879.9]
[4967.15, 5757.01, 7161.53, 3067.43, 5966.57, 5541.83, 5546.92, 3926.79, 5251.36, 4912.02, 6112.77, 5061.44, 7265.61, 4980.62, 7091.86, 4423.87, 6846.78, 7141.09, 3324.7, 5712.5, 3790.55, 7584.14, 5716.12, 5345.33, 5463.71, 3973.43, 3084.63, 2073.7, 2541.91, 5830.01, 5462.24, 4644.67, 3647.52, 4341.69, 4815.92, 5516.32, 7966.36, 4113.79, 5863.61, 5189.66]
[1, 2, 2, 4, 8, 5, 6, 9, 1, 3, 8, 7, 5, 1, 6, 8, 1, 2, 1, 3, 8, 5, 4, 1, 9, 2, 4, 9, 8, 4, 7, 8, 9, 4, 6, 8, 6, 6, 4, 3]
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40]
[2, 1, 1, 2, 1, 2, 2, 1, 2, 2, 1, 2, 2, 2, 2, 1, 2, 1, 2, 2, 1, 2, 2, 2, 1, 1, 2, 1, 1, 2, 2, 1, 1, 2, 2, 1, 2, 2, 2, 2]
[1, 2, 2, 1, 1, 2, 3, 2, 1, 1, 1, 2, 2, 1, 3, 1, 1, 2, 1, 1, 1, 2, 1, 1, 2, 2, 1, 2, 1, 1, 2, 1, 2, 1, 3, 1, 3, 3, 1, 1]
[10, 1, 9, 7, 9, 9, 1, 3, 8, 9, 9, 1, 9, 5, 4, 3, 9, 4, 4, 6, 10, 7, 10, 8, 8, 7, 5, 9, 7, 10, 10, 10, 3, 2, 7, 3, 9, 2, 7, 4]
[4058.76, 1492.79, 2294.48, 3140.27, 2129.48, 3211.48, 2970.48, 3032.06, 2429.35, 2086.62, 4505.77, 2522.18, 3740.89, 3495.18, 2532.53, 3175.65, 4687.9, 3734.82, 3991.38, 2945.57, 4362.66, 1918.07, 4493.11, 3526.09, 4300.38, 3905.87, 2756.87, 3961.65, 2883.51, 4101.28, 4604.69, 4041.35, 3294.57, 3623.64, 3171.95, 2920.66, 4138.84, 3019.18, 3513.97, 2671.81]
[0.08, 0.7, 0.54, 0.63, 0.69, 0.69, 0.76, 0.17, 0.38, 0.63, 0.6, 0.77, 0.64, 0.42, 0.42, 0.48, 0.74, 0.67, 0.58, 0.29, 0.05, 0.61, 0.15, 0.42, 0.47, 0.58, 0.47, 0.55, 0.6, 0.06, 0.05, 0.01, 0.49, 0.6, 0.59, 0.37, 0.7, 0.58, 0.55, 0.54]
[0.87, 1.08, 0.92, 0.52, 1.08, 0.54, 1.08, 0.53, 0.88, 1.05, 0.9, 1.09, 0.56, 0.81, 1.05, 0.67, 0.77, 0.62, 0.78, 0.51, 0.79, 0.67, 0.88, 0.57, 0.84, 1.09, 0.82, 1.04, 0.93, 1.05, 0.6, 1.01, 0.62, 0.95, 1.01, 0.81, 0.92, 0.86, 0.84, 0.83]
[0.66, 0.56, 0.68, 0.91, 0.89, 0.91, 0.59, 0.97, 0.84, 0.74, 0.82, 0.94, 0.79, 1.08, 0.95, 1.1, 0.75, 0.91, 0.68, 1.06, 0.54, 0.71, 0.66, 0.93, 0.84, 0.98, 0.71, 0.85, 1.08, 0.77, 0.97, 0.56, 0.98, 0.98, 0.78, 0.93, 0.92, 1.1, 0.73, 0.82]
[0.97, 0.74, 0.71, 1.04, 0.92, 0.85, 0.5, 0.59, 0.91, 1.0, 0.85, 0.96, 0.78, 0.67, 1.08, 1.03, 0.63, 0.64, 0.95, 0.75, 0.76, 0.88, 0.5, 1.09, 0.74, 1.07, 0.78, 1.08, 0.8, 1.01, 0.53, 0.76, 0.92, 0.62, 1.09, 0.52, 0.91, 0.83, 0.7, 1.07]
[1.06, 0.77, 0.92, 0.63, 0.89, 0.7, 0.73, 0.95, 0.7, 1.02, 0.62, 0.93, 0.61, 0.73, 0.69, 0.87, 0.92, 0.77, 0.97, 0.97, 0.56, 1.06, 0.95, 0.81, 0.95, 0.91, 0.56, 0.6, 0.94, 0.7, 0.6, 1.06, 0.84, 0.71, 0.87, 0.98, 0.81, 0.57, 0.82, 0.71]
[1.07, 0.51, 1.08, 0.89, 0.59, 0.81, 0.89, 0.57, 0.8, 0.57, 1.06, 1.06, 0.74, 1.07, 0.99, 1.06, 0.68, 0.75, 0.86, 1.0, 0.57, 0.84, 0.62, 0.54, 0.54, 0.59, 0.56, 0.56, 0.93, 0.52, 0.76, 0.79, 0.94, 0.87, 1.01, 0.72, 0.9, 0.75, 0.86, 0.62]
[0.63, 0.18, 0.44, 0.28, 0.46, 0.24, 0.21, 0.16, 0.38, 0.45, 0.42, 0.97, 0.16, 0.45, 0.74, 0.7, 0.23, 0.21, 0.42, 0.4, 0.1, 0.38, 0.17, 0.25, 0.27, 0.61, 0.14, 0.32, 0.71, 0.29, 0.14, 0.36, 0.44, 0.35, 0.76, 0.28, 0.56, 0.33, 0.3, 0.32]
[131.92, 861.95, 357.72, 418.01, 873.22, 839.1, 882.22, 136.97, 137.76, 739.47, 977.24, 569.01, 846.43, 994.74, 648.05, 81.12, 450.71, 1004.86, 999.9, 479.3, 241.9, 385.15, 184.38, 193.51, 420.51, 339.47, 1016.71, 1092.73, 760.98, 269.2, 221.62, 128.56, 119.17, 1242.1, 475.48, 208.84, 508.33, 1260.78, 400.19, 750.86]
[83.25, 128.1, 150.1, 112.79, 402.9, 179.41, 171.93, 22.32, 54.82, 340.31, 382.07, 553.53, 163.71, 453.75, 474.8, 58.43, 98.62, 216.79, 402.02, 187.57, 22.53, 144.87, 32.94, 49.12, 114.67, 200.67, 163.62, 345.61, 523.89, 72.73, 31.12, 46.92, 52.08, 416.88, 360.66, 58.56, 296.66, 414.69, 113.04, 245.05]
[159.58, 3809.76, 1288.61, 1590.07, 3866.08, 3695.51, 3911.11, 184.83, 188.79, 3197.35, 4386.2, 2345.05, 3732.16, 4473.71, 2740.27, -94.41, 1753.55, 4524.28, 4499.49, 1896.51, 709.5, 1425.75, 421.89, 467.54, 1602.54, 1197.33, 4583.53, 4963.63, 3304.88, 846.01, 608.08, 142.82, 95.87, 5710.52, 1877.42, 544.21, 2041.64, 5803.89, 1500.94, 3254.31]
[-83.76, 140.49, 250.49, 63.93, 1514.48, 397.05, 359.67, -388.39, -225.89, 1201.53, 1410.36, 2267.63, 318.56, 1768.76, 1874.0, -207.83, -6.9, 583.97, 1510.11, 437.86, -387.35, 224.34, -335.28, -254.4, 73.37, 503.35, 318.09, 1228.06, 2119.46, -136.36, -344.4, -265.38, -239.59, 1584.38, 1303.31, -207.21, 983.3, 1573.44, 65.19, 725.23]
[121.76, 29.86, 45.89, 94.21, 42.59, 96.34, 89.11, 60.64, 72.88, 62.6, 90.12, 75.67, 112.23, 104.86, 75.98, 63.51, 140.64, 74.7, 119.74, 88.37, 87.25, 57.54, 134.79, 105.78, 86.01, 78.12, 82.71, 79.23, 57.67, 123.04, 138.14, 80.83, 65.89, 108.71, 95.16, 58.41, 124.17, 90.58, 105.42, 80.15]
[162, 29, 45, 125, 42, 128, 118, 60, 97, 83, 90, 100, 149, 139, 101, 63, 187, 74, 159, 117, 87, 76, 179, 141, 86, 78, 110, 79, 57, 164, 184, 80, 65, 144, 126, 58, 165, 120, 140, 106]
[1496, 352, 1027, 1363, 828, 1549, 934, 1268, 488, 652, 1121, 685, 1394, 77, 27, 1261, 1010, 1157, 10, 1503, 1558, 831, 1133, 543, 1293, 1311, 1187, 1108, 1228, 1229, 1128, 493, 1173, 617, 674, 1045, 416, 1277, 1301, 1443]
[1680, 1077, 1672, 1680, 1680, 1680, 1680, 1680, 1451, 979, 1680, 1680, 1680, 1120, 831, 1680, 1496, 1680, 1610, 1680, 1680, 1078, 1680, 870, 1680, 1680, 1680, 1276, 1680, 1680, 1375, 1680, 1680, 1580, 1680, 1680, 981, 1680, 1680, 1680]
2
[0.0, 0.0]
[0.0, 10000.0]
