10 441.15876143181686 0 1680 1 1681
[54.541992053591244, 75.05469749258626, 20.93937015059343, 18.29067204021979, 77.90637374585671, 11.069572351476108, 51.43521826170227, 12.712663520037637, 51.027049191420275, 87.72384248236023]
[87.32324385873723, 90.59483293929554, 76.97706129999719, 23.958806422055233, 84.06728724468199, 89.587733558109, 55.98019557530557, 58.0412836550347, 16.013744856834457, 79.30755062611706]
[8, 9, 7, 1, 9, 7, 5, 4, 2, 9]
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]
[1, 3, 1, 3, 3, 1, 2, 3, 3, 3]
[1, 2, 1, 1, 2, 1, 1, 1, 3, 2]
[5, 10, 8, 9, 2, 7, 4, 5, 7, 3]
[2799.623749744518, 2065.6818262713805, 1696.425819788612, 2194.351676189135, 2815.2626111094733, 4383.02674165338, 2819.60231514718, 1968.7069562266145, 3967.1159398600703, 2492.579169980527]
[0.4832792238515366, 0.5095085896335947, 0.5315263751654098, 0.5481124532585258, 0.6895476957664755, 0.7310574847602785, 0.28969927495035347, 0.5247160189296167, 0.692399376234352, 0.5943507092855104]
[0.6384341939376013, 0.7294203534056671, 0.7716294340158301, 1.0907359294583148, 0.6400661624624472, 1.0611420389575543, 0.9734674104371057, 0.873702553653255, 1.0519516747510318, 0.5409541691596614]
[1.0102033633016683, 1.083871329396196, 0.7009311390256087, 1.047900543127787, 0.5762553777512868, 0.6414868820230395, 0.7867949962053524, 0.586437901894839, 0.5737304062806694, 0.8711181194434903]
[0.9534429461273269, 0.8241265750806558, 1.0544183551921904, 0.6498003486034423, 0.6612205916385467, 0.9986875682650522, 0.8392563535081495, 1.0439601216024499, 0.5512893018085281, 0.5673399642839938]
[0.6680716938179777, 0.8149190994918942, 0.7200172678983761, 0.9671235620017438, 0.5348100336562319, 0.8315842088600253, 0.6105173101451279, 1.0674810016826517, 0.9661536130551982, 0.7342243447234105]
[0.5224730396739856, 0.9733497673711828, 0.8761715073150386, 0.7284546617882695, 0.7608896958088359, 0.6261250779323024, 0.6938968027544689, 0.5963933427320068, 0.5242989225296942, 0.7652273427345411]
[0.21463800141040576, 0.5168124303819542, 0.35977347018470834, 0.5232438298467718, 0.09924473560083635, 0.35396333337062447, 0.27231434037629176, 0.3405355739946089, 0.168542087509765, 0.15021045322190887]
[141.51151920459117, 101.25072937924793, 608.1455239976411, 206.83693607003664, 423.9260288715003, 761.5493426183332, 625.638313311734, 61.431622492436944, 1179.1367310563703, 1675.6575575626744]
[30.753725289828434, 53.89960183429936, 220.99683365623952, 107.16757732805729, 43.44765229554591, 278.0675708925132, 166.6096677138526, 19.36991381319891, 214.53223267683236, 218.08938914748805]
[207.55759602295583, 6.253646896239686, 2540.727619988206, 534.1846803501833, 1619.6301443575014, 3307.7467130916657, 2628.1915665586703, -192.84188753781527, 5395.683655281852, 7878.287787813371]
[-346.2313735508578, -230.50199082850318, 604.9841682811976, 35.837886640286484, -282.76173852227043, 890.3378544625658, 333.04833856926314, -403.15043093400544, 572.6611633841619, 590.4469457374402]
[55.992474994890365, 82.62727305085522, 33.92851639577224, 87.7740670475654, 112.61050444437893, 87.6605348330676, 84.5880694544154, 78.74827824906458, 158.68463759440283, 99.70316679922107]
[56, 124, 34, 132, 169, 88, 113, 119, 239, 150]
