200 4007.3867220497455 0 1680 28 60
[18.905025697991036, 45.286304080189524, 6.821576663701866, 88.26440251847139, 86.94967133767015, 75.09051832378556, 81.94282354275586, 82.58005893359875, 15.873554190709697, 57.32136405684747, 26.43523944326052, 47.86976889491113, 17.670764445738065, 50.47085021995741, 73.44926664679225, 10.84783684633064, 17.12939147548519, 45.61092358211668, 42.281518070031396, 87.58985016079232, 90.45322544290818, 43.5716098840613, 24.307315945666026, 23.782027240236914, 10.573866109217079, 79.8710059126051, 16.38386630582476, 44.27081945282525, 85.2637373877856, 52.5315888677879, 88.00970400479959, 49.59485530376068, 10.065952607012289, 84.19680971345164, 44.41215157321558, 78.06271849400879, 41.44305867627033, 85.91145678922291, 87.53523662514638, 77.58836580375309, 6.689068052197019, 43.738523714591295, 25.910631602374757, 23.959456994920586, 79.68693428696858, 10.667714364702665, 25.43281824249309, 16.904883290085145, 78.07557483226856, 11.920919982940852, 58.22295186187716, 23.424885074931566, 78.07196711644055, 24.814383884427762, 59.36739690704654, 15.028962172201593, 49.635957680304415, 79.03708253175905, 41.1629797577276, 80.04263938461051, 74.11905132250033, 75.56907816260686, 90.66759219818255, 46.354617275972124, 22.007391310778836, 53.81579094858611, 16.047293047144933, 52.47061287874068, 18.607408587225436, 91.40787694271701, 26.54544484660827, 89.58720778008212, 11.699941183472987, 49.18458541870728, 40.49374840713671, 40.433047741970384, 50.52568770096228, 92.98984040707693, 53.96113390475478, 20.472310935827913, 12.582318576216911, 73.68448781949942, 6.934879901694467, 73.65764739294085, 91.97772451298957, 85.56044113114264, 14.454417148069325, 77.66615495171962, 7.938984678568845, 73.64491844482009, 52.06075775690754, 18.103814651523667, 49.30730395216455, 17.337959259086844, 14.799314282712254, 93.29851068977737, 79.695694546513, 54.414561633342004, 78.16901154802765, 92.75147597822007, 43.670596004872614, 90.46178921437924, 17.55456044682757, 78.64307891612732, 80.9055162011777, 23.325654488215676, 86.17472648966378, 55.43057366752491, 92.72057427751172, 74.51677915645344, 15.790729280296446, 73.52017553341535, 9.732650378334526, 76.23280026015973, 74.86642541345411, 47.76716951033931, 54.370802551433954, 49.04809182061533, 76.48728034968305, 13.239534115278325, 53.77619666941191, 23.147840987536306, 51.21819024942492, 11.944334717746859, 89.26450796552984, 13.047067014020083, 12.677619785666677, 84.78840052955346, 40.802370167354574, 58.5982237835273, 85.40733886150163, 88.16185044808284, 10.082168441947994, 87.88029909831381, 74.05699397896139, 43.48184046353462, 43.86314806799843, 80.56271253983705, 15.611927765559157, 19.92483698189143, 40.54820446628503, 79.1822976194807, 53.23530877182894, 82.3984629506841, 20.120018132723022, 22.5705606976776, 50.189198717734655, 79.11368216969574, 74.9596565734513, 83.46135708268037, 44.08077041583232, 75.59382436712497, 81.87177721879144, 40.66814653581167, 43.19206256753751, 80.26759275538248, 82.63290212373782, 55.14114553310873, 20.896242550084292, 15.430163141648423, 83.36084170653284, 15.408089150325898, 8.709881313594472, 79.81447346773108, 91.47473519860347, 23.703260770437744, 12.192883540699164, 55.56690667372377, 73.43541471346244, 54.11207256990092, 9.491531166445474, 20.887154646404568, 46.39697444980054, 12.865800651618375, 75.73407239832511, 18.337797634148178, 18.032816073130732, 42.90501057469796, 42.6741285652764, 59.299639787267004, 53.6181249101858, 84.64492935430039, 13.739245481156427, 48.60487291384129, 45.595867607424395, 77.63153440287995, 21.454024701088308, 80.4970935007219, 89.16485463768886, 19.03972537907284, 12.95078171225487, 45.86962306225876, 8.253111659586516, 19.84036612355567, 24.69854259182909, 52.68957013016521, 11.863455654157654, 82.71126470353286, 10.75779123098825, 24.646826582125037]
[73.36687921123018, 42.34352336847182, 18.20769042763402, 41.91246768847808, 85.0273419899053, 88.99885027621191, 6.761615930430031, 7.321778811551193, 89.8793299051154, 81.91801945951627, 41.54706811475729, 52.091249425211956, 53.89885826535607, 44.40337392796174, 13.336251236211588, 49.096922825719716, 6.999055476900514, 42.62023230982663, 42.81982597278451, 16.03919757263629, 53.06306158509679, 78.33643440695903, 48.6917028752815, 7.500683335007844, 81.44019996481593, 54.14576123110497, 75.89380333286681, 44.81203869527677, 58.32448636768251, 14.181512115390044, 84.85684123389126, 10.458290735927324, 10.36098028446892, 77.9975958174119, 23.724251743110486, 91.40239195848855, 22.047937393634115, 88.99074751718304, 51.56676570995912, 53.834196153791744, 90.14421335828808, 85.71982655937339, 19.216419217866008, 16.902182799908054, 49.00954284755266, 88.20878068472926, 14.276048228082825, 45.8493964147373, 8.773019809782516, 83.71215809454905, 9.846690676868377, 84.37012569728924, 53.63694178498537, 51.8972671545916, 51.69177251483623, 59.79819932304494, 14.726609253113258, 48.36836241110401, 43.726454585389526, 24.260070162353863, 87.38163636193809, 74.07432845716019, 43.18884496441074, 53.30741269572759, 41.92334863106357, 14.845414024061585, 79.37473134613374, 91.19968682480608, 19.85472852637826, 23.57390642638517, 12.743719611360392, 86.92055263248128, 7.492784879410243, 80.60061989867208, 13.185612651225966, 16.699217131475194, 59.01551964996851, 7.332204203935505, 14.840397100165607, 55.570311836384136, 84.87878320900418, 7.513599469606099, 9.295260725665413, 85.50403448029327, 8.506739053662802, 87.62881830504779, 89.32183571813589, 91.07008764140507, 57.75353234177044, 74.313490870929, 20.8488178078876, 45.93215900681347, 74.57396042945149, 54.60886382945698, 8.524090003752057, 59.02080331993044, 87.06841141363446, 83.81187973814059, 8.126666600001638, 79.00900989962189, 21.133361085251238, 12.006511855702612, 16.429156245312438, 77.0981973798687, 78.7935318039634, 75.73539716706414, 82.33082997610202, 15.965385094651836, 23.058573932336103, 22.194207968483088, 13.131053296745769, 54.75515985464168, 56.56003007999672, 52.502846164052634, 11.720435775584832, 88.82503174352748, 55.74562079211529, 74.99061859069698, 77.98805010944503, 78.28178643252441, 49.498954193314454, 90.26260331427272, 85.01410635096123, 9.706502412920063, 41.96095784493652, 52.95223246929204, 46.57636744087176, 44.97983463309579, 53.77579128419544, 80.01592479917372, 52.26020103941924, 45.87682019934705, 11.51527224403424, 80.28251478600117, 7.816169860729011, 41.030289173659696, 59.851453693613294, 73.48003368461637, 49.47809699577621, 93.32987799728114, 85.34186846906073, 91.58321487904465, 83.13825060931653, 88.09209350588687, 85.73977937606416, 87.0572060075587, 56.614774775823605, 45.504104362863806, 58.28992712932873, 19.173094198703097, 15.629722365900575, 14.395193713712924, 25.015780080253727, 59.91203891457765, 83.48381110797921, 13.457661313353494, 42.89167477616103, 81.7617695830644, 90.42829904910846, 24.337763962150156, 93.27095035105084, 55.79575575252798, 89.94307807074176, 50.275369821136195, 91.08999696832448, 12.796487375819794, 88.35110193370237, 79.642613028094, 19.238926931111045, 45.8152775428211, 83.71288360348984, 54.22971518936837, 24.033894600977952, 55.37268742358454, 21.729818876411812, 58.767382991844016, 84.6478732705672, 15.40880224047709, 24.831828640568553, 10.217273791787134, 86.52312276009381, 55.90662969431237, 58.04379104558929, 18.38411875803156, 21.438935740794403, 81.09236380182385, 85.30522353161811, 91.76940954223537, 51.578833497432406, 17.558216383113212, 20.264680059113353, 58.073739067057936, 75.28019613927289, 73.39553568482519, 56.14070332857914, 54.59334817873163, 40.741217752489625, 49.78030317481648, 51.76400029397815, 17.459929369729785]
[7, 5, 1, 6, 9, 9, 3, 3, 7, 8, 4, 5, 4, 5, 3, 4, 1, 5, 5, 3, 6, 8, 4, 1, 7, 6, 7, 5, 6, 2, 9, 2, 1, 9, 2, 9, 2, 9, 6, 6, 7, 8, 1, 1, 6, 7, 1, 4, 3, 7, 2, 7, 6, 4, 5, 4, 2, 6, 5, 3, 9, 9, 6, 5, 4, 2, 7, 8, 1, 3, 1, 9, 1, 8, 2, 2, 5, 3, 2, 4, 7, 3, 1, 9, 3, 9, 7, 9, 4, 9, 2, 4, 8, 4, 1, 6, 9, 8, 3, 9, 2, 3, 1, 9, 9, 7, 9, 2, 3, 3, 1, 6, 4, 6, 3, 8, 5, 8, 9, 7, 5, 7, 8, 1, 6, 4, 4, 6, 5, 8, 6, 6, 1, 9, 3, 5, 5, 9, 4, 7, 8, 9, 8, 9, 7, 7, 5, 6, 6, 3, 2, 3, 3, 5, 8, 3, 6, 8, 7, 1, 9, 4, 7, 6, 9, 1, 7, 8, 3, 5, 7, 4, 2, 4, 3, 4, 7, 2, 2, 2, 8, 6, 4, 2, 2, 9, 7, 9, 6, 1, 1, 5, 7, 7, 4, 5, 4, 6, 4, 1]
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 119, 120, 121, 122, 123, 124, 125, 126, 127, 128, 129, 130, 131, 132, 133, 134, 135, 136, 137, 138, 139, 140, 141, 142, 143, 144, 145, 146, 147, 148, 149, 150, 151, 152, 153, 154, 155, 156, 157, 158, 159, 160, 161, 162, 163, 164, 165, 166, 167, 168, 169, 170, 171, 172, 173, 174, 175, 176, 177, 178, 179, 180, 181, 182, 183, 184, 185, 186, 187, 188, 189, 190, 191, 192, 193, 194, 195, 196, 197, 198, 199, 200]
[3, 3, 3, 1, 2, 2, 1, 1, 3, 1, 2, 3, 2, 3, 1, 2, 3, 3, 3, 1, 1, 1, 2, 3, 3, 1, 3, 3, 1, 1, 2, 1, 3, 2, 1, 2, 1, 2, 1, 1, 3, 1, 3, 3, 1, 3, 3, 2, 1, 3, 1, 3, 1, 2, 3, 2, 1, 1, 3, 1, 2, 2, 1, 3, 2, 1, 3, 1, 3, 1, 3, 2, 3, 1, 1, 1, 3, 1, 1, 2, 3, 1, 3, 2, 1, 2, 3, 2, 2, 2, 1, 2, 1, 2, 3, 1, 2, 1, 1, 2, 1, 1, 3, 2, 2, 3, 2, 1, 1, 1, 3, 1, 2, 1, 1, 1, 3, 1, 2, 3, 3, 3, 1, 3, 1, 2, 2, 1, 3, 1, 1, 1, 3, 2, 1, 3, 3, 2, 2, 3, 1, 2, 1, 2, 3, 3, 3, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 3, 3, 2, 2, 3, 1, 2, 3, 3, 1, 1, 3, 3, 2, 1, 2, 1, 2, 3, 1, 1, 1, 1, 1, 2, 1, 1, 2, 3, 2, 1, 3, 3, 3, 3, 3, 2, 3, 2, 1, 2, 3]
[1, 2, 3, 1, 3, 3, 2, 2, 1, 3, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 1, 3, 2, 3, 1, 1, 1, 2, 1, 2, 3, 2, 3, 3, 2, 3, 2, 3, 1, 1, 1, 3, 3, 3, 1, 1, 3, 2, 2, 1, 2, 1, 1, 2, 2, 2, 2, 1, 2, 2, 3, 3, 1, 2, 2, 2, 1, 3, 3, 2, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 1, 2, 3, 3, 2, 3, 1, 3, 2, 3, 2, 2, 3, 2, 3, 1, 3, 3, 2, 3, 2, 2, 3, 3, 3, 1, 3, 2, 2, 2, 3, 1, 2, 1, 2, 3, 2, 3, 3, 1, 2, 1, 3, 3, 1, 2, 2, 1, 2, 3, 1, 1, 3, 3, 2, 2, 2, 3, 2, 1, 3, 3, 3, 3, 1, 1, 2, 1, 1, 2, 2, 2, 2, 2, 3, 2, 1, 3, 1, 3, 3, 2, 1, 1, 3, 3, 1, 3, 2, 2, 1, 2, 2, 2, 2, 2, 1, 2, 2, 2, 3, 1, 2, 2, 2, 3, 1, 3, 1, 3, 3, 2, 1, 1, 2, 2, 2, 1, 2, 3]
[6, 4, 9, 4, 5, 6, 4, 9, 7, 9, 4, 9, 8, 4, 5, 1, 10, 4, 4, 5, 4, 8, 4, 7, 7, 5, 7, 3, 6, 7, 5, 3, 10, 2, 6, 8, 3, 1, 9, 9, 10, 6, 8, 9, 9, 4, 2, 5, 4, 10, 7, 1, 10, 1, 9, 3, 9, 4, 8, 9, 10, 6, 4, 4, 10, 6, 7, 5, 10, 7, 6, 5, 1, 7, 5, 2, 2, 8, 6, 4, 6, 8, 7, 9, 9, 9, 8, 1, 1, 9, 6, 7, 10, 10, 2, 6, 3, 10, 3, 10, 1, 1, 6, 5, 5, 1, 1, 3, 6, 8, 5, 2, 2, 8, 8, 1, 3, 4, 3, 7, 4, 5, 7, 5, 1, 9, 8, 5, 10, 4, 9, 5, 2, 8, 9, 1, 3, 5, 10, 8, 3, 1, 1, 6, 3, 9, 9, 1, 5, 4, 9, 6, 8, 2, 9, 5, 9, 6, 4, 10, 7, 2, 2, 6, 10, 2, 5, 6, 9, 5, 8, 4, 2, 5, 4, 1, 5, 9, 2, 9, 8, 4, 3, 5, 6, 10, 7, 10, 1, 5, 4, 2, 1, 4, 3, 2, 8, 3, 3, 9]
[4308.916204371589, 2309.263301840583, 4285.553258363215, 1389.4645898400888, 1195.55829161567, 4099.45365175093, 1955.554279800093, 4270.445280042707, 4077.210507911066, 4245.015893717965, 2329.1232145639924, 4190.428892728958, 1746.8622554903498, 1874.3479317084439, 1344.0071265286688, 2625.4254832822353, 2949.989306237243, 2213.74863363481, 1932.8969290245454, 1370.1021443160387, 1511.8248818373409, 1745.1536736569813, 1936.1056853577918, 4000.395254781859, 4089.2250624512753, 1406.3559596020168, 4395.833346411435, 2869.2797893389443, 4093.851380073723, 3580.4686360732067, 1164.6025427514687, 3791.3247380660514, 2706.7813014638473, 2185.8446815557577, 3837.3041008929536, 1748.6794198850746, 3250.9396372706233, 2591.188307799972, 4223.639700723308, 4106.321372228685, 2440.670041963286, 4461.313259886778, 1738.2818709714575, 4131.591297094155, 4271.393916018338, 1448.34213619614, 1805.5977453785656, 1132.5358076657947, 1895.8245463338242, 1524.198150453648, 4298.080440210822, 2692.9772601292348, 3322.280697078019, 2760.0090230606866, 4209.21628415534, 2226.409660278494, 4282.040155911129, 1669.444700638719, 1754.2636671194514, 4266.839946013346, 4264.824038245256, 4329.263666102255, 1634.9939051671267, 1921.9236311540785, 1550.4659365370378, 4214.974687170996, 4243.7228006265195, 1355.5332646372844, 3152.0418892627777, 4070.8303742353787, 4448.4135733032645, 1349.5957613312607, 2675.5248078904115, 3864.1373197025323, 1095.9645126182836, 1958.7006841780455, 2008.909460808219, 1747.9905204332013, 4377.546675164888, 2040.1312864130123, 4112.088550741304, 1749.0882407970212, 3861.0320072056766, 4258.554395465693, 4165.265339502388, 4370.31130278511, 1744.7383528943517, 2734.9793913665426, 2620.5727361848785, 4089.955785545246, 3722.682083673767, 4088.5955059777853, 4774.46407697522, 2579.0166447327456, 1848.2602603554774, 3821.383101619967, 3216.104606556213, 3896.895373878823, 2125.820235135017, 3499.0981655592414, 2709.7237588316907, 2609.5294936399646, 4114.035832736216, 1466.3085352117942, 1209.2039145657939, 2604.8298532005683, 2576.5567269311946, 3741.4342171069684, 4411.475908479384, 1739.1522759095315, 1396.9769656086821, 1891.3414158128303, 2069.942694725497, 1746.5399872606595, 1742.9633564454991, 2749.6533238933434, 2605.905138871244, 2568.759012169113, 1238.0378330202286, 3640.3237531094924, 1442.7316498899197, 1216.6932858844023, 4218.213854290721, 1308.152094055333, 2618.913457444272, 4189.766713969291, 1742.8334854109771, 1267.822389476051, 4067.8247422666814, 1623.3982002249804, 4271.651676785041, 1441.3797515158897, 2070.5375907925, 1753.8226396524788, 4089.516186806184, 2720.2847455841684, 3349.8732592637352, 1206.5241235463513, 3375.423264540369, 1738.179865292665, 3273.72228663396, 2709.628514455886, 2738.6799849184413, 3907.978928159324, 3859.1260828412505, 4329.305143212744, 4185.60937266062, 2605.2104762153003, 1233.9626466892773, 1772.8524351054125, 4143.4257663768585, 3854.263953042936, 1739.1022619934668, 1754.7978381205207, 4181.745143486526, 1187.2400587266648, 4363.474162435298, 4319.489672203151, 2668.519215500227, 1908.1239115236913, 4028.4193746617184, 1731.8265527251826, 2187.860506291587, 4046.1521761159165, 2296.5697342289814, 1992.0546217304518, 1482.061703460699, 4306.29741131068, 4310.465903521963, 1393.6694846966782, 1738.5005266303633, 2627.536887546995, 1740.90634426839, 1151.5476231121634, 2577.2757353200104, 2573.3073489871454, 1232.0441363051896, 4114.970303233108, 2055.536064194209, 4366.464124337354, 1744.6357153526421, 2683.2986766327995, 3489.5659700738506, 1318.0114102612245, 4424.472721485061, 3811.638835742179, 3525.5177699307324, 4007.239841589167, 2688.85572288653, 1070.7090353268275, 1344.1201400516188, 1951.4071397254463, 2603.180274931452, 2096.978716570293, 2933.7388199197394, 1939.485520234968, 1748.0503328249777, 2839.117542187917, 1750.2599679349678, 4368.66263881558]
[0.5061130773405944, 0.8862552418239672, 0.6412685723729906, 0.9035875213449738, 0.7652946277231263, 0.48350240723485854, 0.9195842867445797, 0.5867625504721672, 0.20465684032525228, 0.565522627592626, 0.903427431339119, 0.7297611976216761, 0.43508786977664055, 0.8864042250320641, 0.5020910719484112, 0.6958722595996836, 0.7316764258239401, 0.9264962770383413, 0.9264700147930813, 0.586648786842472, 0.8960313880179975, 0.42146510928149283, 0.9150937539040042, 0.2889282570842625, 0.5143471825601106, 0.8593041303702728, 0.49518360929335337, 0.3358606631797484, 0.49807615811414835, 0.45593354207454906, 0.5393028603037288, 0.2089706663712276, 0.34201389390553844, 0.6209162915710134, 0.4908952395703315, 0.4173288949923614, 0.5926978172105926, 0.7513801822073147, 0.6603956413874308, 0.6573493268954015, 0.3773497889938979, 0.4801769676287477, 0.434401815407407, 0.6351119326367122, 0.6825740783983448, 0.9455563679717591, 0.6423161436669862, 0.3790733819009706, 0.8944444394011821, 0.5938101043166948, 0.6396357433859549, 0.691152298217991, 0.43846371873087964, 0.7158303260419643, 0.6898082699153013, 0.35753738953985065, 0.6319761565588075, 0.9381680218245, 0.4194902906146555, 0.7031262137504275, 0.5089049990288771, 0.47757119197311565, 0.9334070715581183, 0.9082372685991665, 0.6898108139638409, 0.47400767796671833, 0.6515130505511103, 0.8322066853492168, 0.36646714959331994, 0.10170529304332841, 0.501450398829869, 0.5986786724047692, 0.7025616974313952, 0.30991918420676345, 0.8600005365713553, 0.5420835263210873, 0.5013879573873781, 0.4281376406547215, 0.5064797608370325, 0.9443412047719442, 0.5068984860724286, 0.41546498910841734, 0.5551274065325724, 0.610098281782328, 0.6659191914895302, 0.6706660941990547, 0.429887681492895, 0.7473434260812493, 0.7006285660981943, 0.5779858045494052, 0.4798550084228871, 0.42306919407097743, 0.38716524844027506, 0.7048122936113412, 0.5949990709808424, 0.4821441188882373, 0.5341553900654779, 0.504257763125563, 0.25895173509134, 0.6078228620729236, 0.7397903078701754, 0.6930089785020115, 0.5035331081817063, 0.806797663462218, 0.5595646141267887, 0.7052895332624607, 0.7195736828832802, 0.3399874846281839, 0.5037043698938166, 0.4140311292852202, 0.8035888382309704, 0.42637922665260175, 0.5999618449849647, 0.4342560790363011, 0.4346486821551891, 0.7005704718968752, 0.3921843241821646, 0.9430148612375127, 0.41159404370234787, 0.47218898930644415, 0.8822614581154221, 0.6978407645729832, 0.5136849720912818, 0.7620692408865364, 0.7347871696961263, 0.716905345607284, 0.4278228507561748, 0.4626530434583386, 0.8274966329943387, 0.9483813580017244, 0.6786923575677801, 0.8087897901172767, 0.524642020123154, 0.41406301216523683, 0.7018846145503056, 0.7298092058344002, 0.19972854894439018, 0.8499192994706705, 0.4733680764767346, 0.4352048031933195, 0.4604668453277898, 0.73733434224513, 0.7096756249545109, 0.5012343546442182, 0.1707686883374775, 0.5842322941401898, 0.675008850341813, 0.7444804764832066, 0.36287136301566547, 0.9340576908897718, 0.6974498624537605, 0.4884072706904988, 0.42838814617962967, 0.49836962755967584, 0.6784133519258364, 0.4117883715107834, 0.5916281979270813, 0.4816775209707178, 0.8827747680751068, 0.7125156508401362, 0.5410899318160856, 0.5445773802616644, 0.5253085093937222, 0.4794627068797577, 0.7817715614576117, 0.4853029454407996, 0.6648171839092698, 0.49947858793385114, 0.6968473744111003, 0.46000804826646663, 0.42014081821237415, 0.9355951437564464, 0.5814553746126415, 0.577955686704641, 0.8898752508261355, 0.7383736493879636, 0.6876871406323176, 0.7044404498661021, 0.5528933003525197, 0.5664901506687627, 0.4121069661800713, 0.8900398104153628, 0.4973627340046552, 0.4008597616732259, 0.474793574816562, 0.3173973887763672, 0.45325005939253643, 0.5977572182356201, 0.709192289376703, 0.8063210909695862, 0.9024240569487841, 0.5116047577785916, 0.715496849362761, 0.9312553508798725, 0.5876223666182413, 0.5442828038292213, 0.4152435587137377, 0.2844660929827732, 0.553416762228397, 0.7046229990700856]
[0.8208768243768764, 0.7421223755667532, 1.05656753909944, 0.8972056258169314, 1.0871427130815845, 1.020688730961245, 0.9777359557282954, 0.7540075439970271, 1.0707154423921117, 0.9759854075719718, 1.0868847529755779, 0.9426363264281479, 1.0517274718305165, 0.6502633322854119, 1.0071969040473423, 0.9739526295180954, 0.8316605145693334, 0.6802774135073821, 0.9227250759392929, 0.8973628237164277, 0.8850390815642375, 0.5269055562622632, 1.0960067958405286, 0.9903819179462592, 0.9370753328451338, 0.5608382469604359, 0.7837991201713213, 1.022381569461663, 0.7605723387947825, 0.6730395496390746, 0.6199820680149329, 0.9565423829305526, 0.9486961393862658, 0.8325454024514798, 0.6313232000232246, 0.7528119712233459, 0.7767459381954409, 1.0382890697327904, 0.9747241222887592, 0.9174079797395382, 1.0869300560747228, 0.6466491757071584, 0.8949628526299396, 0.7397722996421461, 0.6677999204634021, 0.6937163103756732, 1.0758476697866586, 1.046521699234951, 0.6092477191235584, 0.7517322066977243, 0.5228631563495277, 0.5138327783311366, 0.6568122493721777, 0.5966658089016139, 1.081108620288843, 0.5030812572830553, 0.6231765619517327, 0.8206644517229582, 0.9204032281202745, 0.7295940208336019, 0.7121071854808412, 0.6992792335844142, 0.8295407520772116, 0.9273497517048277, 0.8883722170170567, 0.7436713366252476, 0.9215116692089628, 0.7528435306229517, 0.8034728848837898, 1.075305990364732, 0.9307384944577916, 0.9100604977441675, 0.5388519528630265, 1.0377377995192698, 0.6769362750686039, 1.0750665375256532, 1.0061721651042652, 0.8644556752955168, 1.018634816808626, 0.6016643817718355, 0.7799074799142608, 0.5859052446402634, 1.071777360831323, 0.7297436059046551, 1.094349036193449, 0.539324716541671, 0.7956093085127955, 0.9082032663195876, 0.9534470493833207, 0.9909416635206683, 1.0224827442387279, 0.8133267711843433, 0.6999145955146765, 0.8423121901196571, 0.8618619757321722, 0.834981029804149, 0.6368348813151936, 0.5547340518935868, 1.0268766017660198, 0.5958017370986702, 0.7207158328248664, 1.0329953743682223, 0.9385440285335008, 0.6293106078776707, 0.5684822371708169, 0.5440889352711389, 0.626379997870309, 0.727343484458466, 0.968076880232907, 0.7216290131953932, 0.7021742042594553, 0.8398531456731628, 1.0721865781188238, 0.6487638422253291, 0.5565679602876384, 0.790134828139543, 0.8489957557468297, 0.9148133458751695, 0.7059195785273689, 0.551419934853668, 1.0872103363081729, 0.5308271801259098, 0.6260772611647862, 0.5722698127324335, 0.7903686260865361, 0.6394878061141018, 0.6900929311242524, 0.8007367586321223, 0.8937075723616563, 1.0965544946523202, 0.8740837854492554, 0.8432498200694641, 0.7956262138190113, 0.6460102058040982, 0.5221719409820473, 0.8780688396973719, 0.9617143208857393, 0.7577101949207722, 0.994654460091551, 0.7457618284067503, 0.526462350045244, 1.0836139945890926, 0.8940588747087699, 0.9897851581770205, 1.0282632269200147, 0.5044306006539055, 0.7840967956887479, 0.8934558773734322, 0.7360285085484425, 1.0226600518307734, 0.6125816350322659, 0.5544154508844045, 0.8251760375817856, 0.7551927417188535, 1.0575676298826828, 0.6969920714698431, 0.8584318070844357, 0.6932553789212978, 0.9284908891948733, 0.7265174891380514, 0.5274375417238216, 0.5382458746182457, 0.7136415403405546, 0.7033113301921496, 1.0222868378659897, 0.6014659395226327, 0.9130976145885887, 0.7498455380154022, 1.0164669664650734, 0.6714357142490261, 0.6785158075110402, 0.5023860141132951, 1.096779653599173, 1.0340504715176109, 1.051635943226054, 1.0960667790386176, 0.8199288626936762, 0.5030561137457968, 0.9182766631863648, 0.8775484869871187, 0.8127254932483448, 0.6134375955785593, 0.7296510265645902, 0.7235962949962933, 1.047653513526559, 1.0593592616764174, 1.0736005618004882, 0.8927127426891679, 0.7826288370706862, 0.7857470490866882, 0.8513882807131081, 0.6755890513269504, 0.9159461888594276, 1.014678935600058, 0.5475530031283316, 0.7785989887011528, 0.6921514124858975, 0.6371635299902745, 0.8154084212836965, 0.6698561304720884]
