10 904.66 0 1680 7 240
[4791.6, 4113.63, 2580.52, 7342.95, 8390.0, 5102.25, 472.67, 7349.41, 3067.8, 6977.49]
[3549.8, 3063.73, 4942.94, 2913.31, 2056.48, 3842.05, 7746.09, 3860.86, 6129.92, 6040.32]
[5, 4, 3, 7, 8, 5, 1, 7, 3, 7]
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]
[1, 2, 2, 3, 3, 1, 1, 3, 2, 3]
[2, 3, 2, 3, 1, 2, 1, 3, 2, 3]
[9, 6, 9, 10, 3, 6, 6, 8, 5, 4]
[3894.24, 2418.56, 4097.91, 3133.86, 2016.14, 2445.31, 2571.72, 3798.12, 1870.93, 2922.34]
[0.65, 0.7, 0.41, 0.54, 0.4, 0.72, 0.72, 0.71, 0.45, 0.2]
[0.85, 1.05, 1.04, 1.06, 0.94, 0.94, 0.51, 0.64, 0.71, 0.74]
[0.71, 0.97, 0.82, 0.91, 0.67, 0.55, 0.7, 1.06, 0.75, 0.5]
[1.02, 0.58, 0.51, 1.07, 0.71, 0.81, 0.84, 1.09, 1.09, 0.66]
[0.56, 0.93, 0.76, 0.88, 0.85, 1.06, 0.56, 0.72, 0.68, 0.69]
[0.68, 0.69, 0.79, 0.93, 0.67, 0.71, 0.74, 0.67, 0.52, 0.71]
[0.23, 0.38, 0.26, 0.86, 0.26, 0.31, 0.13, 0.36, 0.21, 0.12]
[314.11, 589.39, 228.37, 669.17, 159.71, 927.43, 599.81, 368.27, 316.16, 389.88]
[68.92, 233.83, 66.28, 570.58, 42.11, 243.81, 74.53, 121.8, 64.14, 43.66]
[1070.54, 2446.96, 641.85, 2845.84, 298.55, 4137.16, 2499.06, 1341.33, 1080.8, 1449.41]
[-155.38, 669.14, -168.58, 2352.92, -289.45, 719.07, -127.37, 109.0, -179.28, -281.69]
[77.88, 72.56, 122.94, 125.35, 80.65, 48.91, 51.43, 151.92, 56.13, 116.89]
[11, 13, 23, 26, 17, 6, 7, 32, 10, 25]
[87, 5, 24, 189, 8, 211, 145, 33, 0, 7]
[165, 240, 48, 240, 140, 240, 169, 57, 78, 85]
10
[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[10000.0, 0.0, 0.0, 10000.0, 10000.0, 10000.0, 0.0, 0.0, 10000.0, 10000.0]
[[0.0, 21.0, 21.0, 0.0, 0.0, 0.0, 21.0, 21.0, 0.0, 0.0, 17.0, 17.0, 12.0, 21.0, 24.0, 17.0, 5.0, 20.0, 10.0, 17.0], [21.0, 0.0, 0.0, 21.0, 21.0, 21.0, 0.0, 0.0, 21.0, 21.0, 12.0, 11.0, 12.0, 16.0, 18.0, 13.0, 16.0, 17.0, 14.0, 19.0], [21.0, 0.0, 0.0, 21.0, 21.0, 21.0, 0.0, 0.0, 21.0, 21.0, 12.0, 11.0, 12.0, 16.0, 18.0, 13.0, 16.0, 17.0, 14.0, 19.0], [0.0, 21.0, 21.0, 0.0, 0.0, 0.0, 21.0, 21.0, 0.0, 0.0, 17.0, 17.0, 12.0, 21.0, 24.0, 17.0, 5.0, 20.0, 10.0, 17.0], [0.0, 21.0, 21.0, 0.0, 0.0, 0.0, 21.0, 21.0, 0.0, 0.0, 17.0, 17.0, 12.0, 21.0, 24.0, 17.0, 5.0, 20.0, 10.0, 17.0], [0.0, 21.0, 21.0, 0.0, 0.0, 0.0, 21.0, 21.0, 0.0, 0.0, 17.0, 17.0, 12.0, 21.0, 24.0, 17.0, 5.0, 20.0, 10.0, 17.0], [21.0, 0.0, 0.0, 21.0, 21.0, 21.0, 0.0, 0.0, 21.0, 21.0, 12.0, 11.0, 12.0, 16.0, 18.0, 13.0, 16.0, 17.0, 14.0, 19.0], [21.0, 0.0, 0.0, 21.0, 21.0, 21.0, 0.0, 0.0, 21.0, 21.0, 12.0, 11.0, 12.0, 16.0, 18.0, 13.0, 16.0, 17.0, 14.0, 19.0], [0.0, 21.0, 21.0, 0.0, 0.0, 0.0, 21.0, 21.0, 0.0, 0.0, 17.0, 17.0, 12.0, 21.0, 24.0, 17.0, 5.0, 20.0, 10.0, 17.0], [0.0, 21.0, 21.0, 0.0, 0.0, 0.0, 21.0, 21.0, 0.0, 0.0, 17.0, 17.0, 12.0, 21.0, 24.0, 17.0, 5.0, 20.0, 10.0, 17.0], [17.0, 12.0, 12.0, 17.0, 17.0, 17.0, 12.0, 12.0, 17.0, 17.0, 0.0, 2.0, 5.0, 5.0, 8.0, 1.0, 13.0, 5.0, 6.0, 7.0], [17.0, 11.0, 11.0, 17.0, 17.0, 17.0, 11.0, 11.0, 17.0, 17.0, 2.0, 0.0, 5.0, 7.0, 9.0, 3.0, 12.0, 7.0, 7.0, 9.0], [12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 5.0, 5.0, 0.0, 11.0, 13.0, 6.0, 7.0, 10.0, 3.0, 9.0], [21.0, 16.0, 16.0, 21.0, 21.0, 21.0, 16.0, 16.0, 21.0, 21.0, 5.0, 7.0, 11.0, 0.0, 3.0, 5.0, 17.0, 2.0, 11.0, 7.0], [24.0, 18.0, 18.0, 24.0, 24.0, 24.0, 18.0, 18.0, 24.0, 24.0, 8.0, 9.0, 13.0, 3.0, 0.0, 8.0, 20.0, 4.0, 14.0, 9.0], [17.0, 13.0, 13.0, 17.0, 17.0, 17.0, 13.0, 13.0, 17.0, 17.0, 1.0, 3.0, 6.0, 5.0, 8.0, 0.0, 13.0, 5.0, 6.0, 6.0], [5.0, 16.0, 16.0, 5.0, 5.0, 5.0, 16.0, 16.0, 5.0, 5.0, 13.0, 12.0, 7.0, 17.0, 20.0, 13.0, 0.0, 16.0, 6.0, 14.0], [20.0, 17.0, 17.0, 20.0, 20.0, 20.0, 17.0, 17.0, 20.0, 20.0, 5.0, 7.0, 10.0, 2.0, 4.0, 5.0, 16.0, 0.0, 10.0, 5.0], [10.0, 14.0, 14.0, 10.0, 10.0, 10.0, 14.0, 14.0, 10.0, 10.0, 6.0, 7.0, 3.0, 11.0, 14.0, 6.0, 6.0, 10.0, 0.0, 8.0], [17.0, 19.0, 19.0, 17.0, 17.0, 17.0, 19.0, 19.0, 17.0, 17.0, 7.0, 9.0, 9.0, 7.0, 9.0, 6.0, 14.0, 5.0, 8.0, 0.0]]
