40 3536.66 0 1680 28 60
[9385.14, 1415.88, 7057.8, 1663.43, 7550.86, 9357.09, 7262.54, 5988.52, 3639.23, 4103.86, 5845.46, 5796.82, 8385.91, 8287.36, 5076.96, 2617.12, 7100.17, 5010.46, 8170.41, 7316.47, 4898.53, 7446.53, 4875.72, 8169.73, 496.69, 5000.32, 5104.28, 8382.43, 3906.19, 6167.85, 1374.93, 4130.84, 1423.69, 813.95, 9462.36, 510.96, 8109.84, 9130.01, 7162.91, 454.67]
[7883.13, 2622.74, 6813.46, 3262.65, 6597.47, 3236.36, 7980.91, 7076.33, 2359.66, 4025.6, 3802.56, 2058.46, 3578.03, 6077.41, 4703.42, 4889.04, 6035.07, 3823.85, 6961.11, 5231.84, 2815.07, 7413.67, 2328.11, 5794.83, 7185.47, 6741.07, 5385.68, 3691.16, 5379.31, 7325.64, 4780.62, 4559.88, 6176.04, 5175.74, 2997.25, 5554.98, 7254.52, 2306.65, 3795.21, 5280.04]
[9, 2, 7, 2, 7, 9, 7, 6, 4, 4, 6, 6, 8, 8, 5, 3, 7, 5, 8, 7, 5, 7, 5, 8, 1, 5, 5, 8, 4, 6, 2, 4, 2, 1, 9, 1, 8, 9, 7, 1]
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40]
[1, 3, 1, 3, 1, 1, 1, 3, 3, 3, 3, 3, 2, 2, 1, 3, 1, 1, 2, 1, 1, 1, 1, 2, 3, 1, 1, 2, 3, 3, 3, 3, 3, 3, 1, 3, 2, 1, 1, 3]
[3, 3, 1, 3, 1, 3, 1, 2, 2, 2, 2, 2, 3, 3, 2, 3, 1, 2, 3, 1, 2, 1, 2, 3, 2, 2, 2, 3, 2, 2, 3, 2, 3, 2, 3, 2, 3, 3, 1, 2]
[5, 3, 5, 8, 1, 7, 3, 8, 5, 8, 5, 7, 3, 6, 10, 8, 8, 2, 2, 7, 5, 6, 10, 1, 4, 1, 5, 2, 4, 3, 1, 2, 5, 7, 7, 1, 3, 8, 1, 8]
[2645.95, 4592.36, 3674.03, 2214.37, 3077.11, 1911.42, 4006.33, 2335.71, 3783.95, 2460.83, 3251.68, 1833.45, 4357.54, 1807.52, 3823.4, 2636.92, 1618.53, 3719.74, 3439.04, 1987.1, 2720.37, 1966.43, 3843.57, 1343.52, 3824.38, 3948.04, 2820.32, 2786.64, 3818.54, 4166.58, 2245.06, 3253.35, 3091.73, 1939.57, 1981.55, 3112.85, 3990.77, 1840.52, 3736.31, 1900.93]
[0.71, 0.2, 0.73, 0.88, 0.44, 0.16, 0.15, 0.87, 0.9, 0.92, 0.75, 0.18, 0.04, 0.19, 0.28, 0.91, 0.89, 0.23, 0.18, 0.17, 0.71, 0.29, 0.17, 0.48, 0.52, 0.39, 0.61, 0.14, 0.56, 0.04, 0.51, 0.13, 0.55, 0.27, 0.13, 0.26, 0.18, 0.93, 0.5, 0.92]
[0.92, 0.88, 0.71, 0.8, 0.77, 0.98, 0.87, 0.94, 1.03, 0.67, 0.68, 1.01, 1.08, 0.6, 0.66, 1.07, 0.61, 0.79, 0.92, 0.84, 1.09, 0.84, 0.9, 0.61, 0.84, 0.55, 0.86, 0.75, 0.93, 0.53, 0.7, 0.87, 0.65, 0.66, 1.07, 0.7, 0.77, 0.99, 0.73, 0.99]
[0.54, 0.59, 0.6, 0.95, 1.05, 0.92, 0.88, 1.08, 0.76, 0.77, 1.07, 0.89, 1.1, 0.98, 0.65, 1.03, 0.91, 0.52, 0.64, 1.06, 0.97, 0.91, 0.78, 1.03, 0.88, 0.89, 0.79, 0.84, 0.57, 0.76, 0.97, 1.05, 0.59, 0.51, 0.53, 0.6, 0.54, 1.05, 0.73, 0.69]
[0.87, 0.83, 0.58, 0.84, 0.64, 0.95, 0.56, 0.78, 0.72, 0.61, 0.82, 0.65, 0.91, 0.71, 0.81, 0.98, 0.67, 0.6, 0.66, 0.87, 0.58, 1.07, 0.91, 0.98, 0.57, 0.57, 0.77, 0.53, 0.67, 0.74, 0.69, 0.65, 0.77, 0.9, 0.65, 1.05, 0.67, 0.71, 0.61, 1.01]
[0.55, 0.65, 0.93, 0.51, 1.01, 0.93, 0.96, 0.9, 0.66, 1.01, 0.66, 0.86, 0.9, 1.09, 0.69, 0.55, 0.91, 0.76, 1.09, 0.82, 0.64, 1.04, 0.63, 0.77, 0.51, 1.0, 1.02, 0.83, 0.59, 0.62, 0.78, 0.54, 1.02, 0.76, 0.92, 0.85, 0.6, 0.91, 0.81, 0.98]
[0.8, 0.5, 1.03, 0.6, 1.01, 1.08, 0.85, 1.0, 0.88, 0.96, 0.62, 0.94, 0.57, 0.89, 0.73, 0.77, 0.7, 0.96, 0.65, 0.87, 0.61, 0.68, 0.76, 0.54, 1.08, 0.79, 0.56, 0.77, 0.69, 0.66, 0.79, 0.73, 0.89, 0.6, 0.81, 0.79, 0.56, 0.61, 0.66, 0.79]
