30 1000.5486455183418 0 1680 84 21
[15.01365738760699, 50.435418359121854, 88.62126000630882, 81.91439014916587, 85.26765885671824, 74.48276648767825, 17.889209429785147, 25.777792649119483, 43.305766188186155, 79.25903780559526, 54.93361522393803, 76.75717522342298, 83.36143814510092, 78.9457647383926, 88.45296577842984, 59.05334934523155, 80.33177993948111, 59.128235595414154, 47.62077018867135, 85.06414487855184, 9.463307859639658, 46.270653260239655, 80.78500312706105, 17.25016803317338, 83.27035825707786, 77.164801945649, 17.343986111086636, 50.80645518280791, 16.222327427212594, 14.085138237036418]
[81.10144949547453, 79.71000776103178, 56.60472610910548, 91.7637432897416, 18.99796977801755, 23.453050766257398, 75.8290229369968, 59.3603671087013, 75.59653090597338, 49.452808723157375, 83.59563432077766, 47.84127562833872, 77.13106980029102, 93.07870849945368, 59.230700131970785, 23.437910995847737, 92.51062438931592, 21.172983307730135, 57.43135915057965, 44.37144915332361, 83.81415150509181, 42.4772341127637, 50.75823034041688, 18.150920226870042, 46.84808338157027, 11.961138470055877, 12.112459703204218, 83.9135939482537, 87.20830090452102, 13.575527926200195]
[7, 8, 6, 9, 3, 3, 7, 4, 8, 6, 8, 6, 9, 9, 6, 2, 9, 2, 5, 6, 7, 5, 6, 1, 6, 3, 1, 8, 7, 1]
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30]
[2, 2, 3, 1, 1, 1, 2, 2, 2, 3, 2, 3, 1, 1, 3, 1, 1, 1, 1, 3, 2, 1, 3, 1, 3, 1, 1, 2, 2, 1]
[3, 2, 2, 2, 2, 2, 3, 1, 2, 2, 2, 2, 2, 2, 2, 1, 2, 1, 2, 2, 3, 2, 2, 3, 2, 2, 3, 2, 3, 3]
[4, 3, 9, 6, 4, 7, 10, 7, 5, 4, 5, 5, 5, 5, 8, 4, 5, 3, 6, 3, 8, 10, 5, 5, 6, 10, 9, 5, 4, 4]
[3776.3537474123195, 1657.4765615562176, 3783.13835300442, 1651.0729758211348, 2559.198292540528, 3524.3840021511273, 1353.8552389545812, 3579.2794141877175, 1468.073582278019, 3343.0658557313373, 1480.6268527768489, 1430.2653821211932, 1460.6633583291311, 1430.6446512110952, 3620.004054385202, 2218.334722262596, 1431.0556097938984, 2188.118482469829, 2199.5740948920748, 2619.607987685268, 3541.4012876910856, 1393.234218616537, 1444.930825346142, 1428.5818979110372, 2079.6973679213934, 1271.611004602194, 3920.6302140603907, 1443.6198765259778, 3743.754858160114, 3669.679245468373]
[0.428976796407066, 0.1481584806870297, 0.6471333684477717, 0.6188930450756704, 0.5209321445885571, 0.5657333058911548, 0.6526891273657969, 0.6547226612458679, 0.249407779223647, 0.33186448464041574, 0.24688205450338907, 0.24303360443281063, 0.209374232322468, 0.23756272039534154, 0.26897141180773704, 0.531766967687695, 0.23444882572334066, 0.22354923546170907, 0.7898613128508626, 0.5454138139836707, 0.28790920042157975, 0.1889301079010023, 0.20711526634099509, 0.22201168029713914, 0.5562770440861874, 0.6018961930485185, 0.7673345272790224, 0.15607269861859463, 0.5352637192536563, 0.3817324211919181]
[1.0762516220219966, 0.9413760631451764, 1.0035187532930951, 1.058661978744556, 0.6692163700091976, 0.5636250542300745, 0.6322761078267608, 0.8705321395360448, 0.9723870692613912, 1.0408647928166004, 0.5269606221555514, 0.8278714942854508, 0.5369896960540689, 0.6719678020777934, 0.898708713351581, 0.9694459188410369, 0.9888620812424307, 1.0949745594968536, 0.7708471307447111, 0.5243673940504447, 0.8704358497560447, 0.5343855716712513, 1.0532464395078889, 0.5765208026522103, 0.8684897046435694, 0.8791698116448119, 0.653526095038477, 0.6968197621902498, 1.0773748485511996, 1.0279300982215354]
[0.7234062278620859, 0.8020690485884061, 0.9460906988919295, 0.6560998766087065, 0.8200793334248576, 0.6939061796638264, 0.6809585475496855, 0.8721717354039922, 0.5328568305000775, 0.680532051670509, 0.666129439421179, 0.9644162763286181, 0.8344290907793863, 0.8533756143577037, 0.8627139664144436, 0.9617782857002299, 0.7898458809291453, 0.8373542946325714, 1.0698046360983589, 1.0278937552100713, 1.0066421640784753, 0.6597806799533017, 0.7957646497855113, 0.9091111697658851, 0.548919976691292, 0.5972605268811308, 0.8629298855535614, 0.7772988937733574, 0.7754196817757162, 1.0638149764580656]
[0.929820483701741, 1.064820755841632, 0.6158502400402326, 0.9044158104064772, 0.6739693526089736, 0.5817027300800078, 0.8207560906323021, 1.065094861135518, 0.7665029098331668, 0.7718750757311942, 1.0869562237597954, 0.5481555396994751, 0.6266546676909861, 1.0912849153787354, 0.9213182250359487, 0.9513264544837048, 0.9563602326276908, 0.83474520621351, 0.6360120594730194, 0.8587463733414222, 0.592459822346791, 0.5689880060457838, 0.9989709420731341, 0.9321759984831414, 1.0172699331706287, 0.9430239591862288, 0.504688266429295, 0.7344406761931727, 0.5145276240117502, 1.0854065520751015]
[0.7189948680587598, 0.5265894182950372, 0.6125232358247388, 0.8975424031153056, 1.0307748016610407, 0.5340356184008616, 0.6167651953006987, 0.8265733136591731, 0.5544672521815888, 0.952190803863028, 0.8358749525104469, 0.747422535427401, 0.9113019406576975, 0.9944823063739632, 0.7494070230028811, 0.8999826917300606, 0.5593764696874325, 0.6137581263779828, 0.7823415730627656, 0.6587131614343884, 1.098846720918302, 0.687024586280485, 0.5176758047593125, 0.5508949730129293, 0.7169327343403853, 0.5511227102351604, 0.9912097593779745, 0.5443334955752255, 0.7931483587665633, 0.862540323391898]
