50 1529.0933186376824 0 1680 84 21
[45.61987605866653, 16.919638749161752, 20.195446964479697, 86.91339627670067, 21.999407278399836, 26.256280683845695, 54.12422129552071, 82.64176989094376, 47.56787077383329, 76.78982946383881, 14.605292021724631, 85.79750128020297, 88.19941039717418, 19.352738809978888, 20.19537754847235, 83.69274835921695, 40.169936447801184, 23.47264956761539, 13.502677390577166, 90.93418704035577, 22.40220267322713, 17.832097778624274, 15.658902079394961, 52.49383495912422, 22.55281669613302, 50.20012611695672, 79.13001052604132, 8.21148882342408, 24.764840395805003, 42.039494766514025, 73.3443669032717, 58.94317548996547, 82.88385701404937, 24.16081097212571, 83.1051477198408, 13.80587747240103, 79.27020189391992, 79.47757731574495, 40.576104557392796, 22.742446639852147, 76.71466392212965, 45.94409762760678, 78.34357567697634, 89.020745655282, 93.00450991664582, 83.96263388850092, 82.11038658714631, 19.540540614149812, 73.64884505468395, 42.17776657971278]
[26.560915448193413, 47.72015320453701, 23.59987237149784, 75.29727661651043, 9.85167185206346, 7.758739547287891, 46.77152822413254, 6.9859369082202685, 19.317444106096083, 54.4979497382836, 83.8047728182878, 53.40250610900036, 58.018147686705646, 85.53600482619088, 22.267263399681934, 53.16816353166055, 10.020563316814666, 53.84290641875213, 76.28596967833681, 76.06968012591652, 42.32380942787053, 49.33898755950983, 57.086270163819606, 57.4126691657101, 91.60925137554942, 90.28932247147047, 91.02263760854946, 9.743540533168993, 12.915256204136332, 75.6312192875248, 90.88793738634536, 76.86494079864703, 14.576215671073943, 41.662613944326665, 79.5033691437724, 75.85202733453357, 77.65486878738696, 45.21205445371303, 90.0655534130229, 74.0221203118712, 21.93448747195022, 51.44044656137174, 25.256408710956435, 40.617205578810356, 57.66402923555002, 77.66545895093135, 51.034993971798876, 44.79670078611142, 49.720528631133206, 81.75719371598558]
[2, 4, 1, 9, 1, 1, 5, 3, 2, 6, 7, 6, 6, 7, 1, 6, 2, 4, 7, 9, 4, 4, 4, 5, 7, 8, 9, 1, 1, 8, 9, 8, 3, 4, 9, 7, 9, 6, 8, 7, 3, 5, 3, 6, 6, 9, 6, 4, 6, 8]
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]
[3, 1, 2, 3, 2, 2, 1, 2, 3, 3, 1, 3, 3, 1, 2, 3, 3, 1, 1, 3, 1, 1, 1, 1, 1, 3, 3, 2, 2, 3, 3, 3, 2, 1, 3, 1, 3, 3, 3, 1, 2, 1, 2, 3, 3, 3, 3, 1, 3, 3]
[1, 1, 2, 1, 2, 2, 1, 2, 1, 2, 3, 2, 2, 3, 2, 2, 1, 1, 3, 1, 1, 1, 1, 1, 3, 2, 1, 2, 2, 2, 1, 2, 2, 1, 1, 3, 1, 2, 2, 3, 2, 1, 2, 2, 2, 1, 2, 1, 2, 2]
[1, 7, 3, 8, 9, 3, 5, 2, 9, 2, 1, 8, 5, 4, 7, 10, 9, 10, 10, 2, 10, 8, 10, 8, 10, 4, 3, 7, 5, 4, 4, 7, 7, 4, 6, 3, 3, 7, 5, 9, 2, 2, 9, 2, 7, 3, 2, 8, 10, 4]
[3936.596533956082, 1601.9073966007702, 2075.926869031796, 4125.714167360079, 1765.828637768615, 2076.846104892805, 3009.357802467885, 3905.6646353283095, 2625.2630801412074, 4187.506077545477, 4748.3604205552765, 4159.994340022747, 3478.5156395768813, 2437.530060677724, 2006.2372074263656, 3249.0629255807257, 1348.5905808097234, 3063.146677231356, 3044.878214992947, 3665.989970386351, 3196.2851648176634, 4122.045107066461, 3347.9095265800165, 4116.176452787842, 3296.6169037427844, 1653.0130695253913, 2541.981471146763, 1455.1685140902355, 3034.146011073438, 1738.991924114059, 2262.941767371129, 1892.4274038940825, 2291.8832675306835, 2276.034037728088, 3458.4679054156827, 2993.1524606689845, 2776.1748156679196, 2113.8328755008974, 3225.112211341348, 2274.3364192555755, 4078.9608492888833, 4020.67276130936, 1752.4611862504185, 3751.1679974006292, 2208.0141451470367, 2845.1460886806435, 3439.135769102238, 4186.916726827666, 3378.2979163430787, 2420.054693129666]
[0.8471810753891633, 0.8045160498123121, 0.5262114213006277, 0.27860470006266796, 0.6786039792740406, 0.04968118522310304, 0.2625387520299961, 0.23579847875248153, 0.4447845997886072, 0.23457185841122094, 0.8832718105697559, 0.31096176129263275, 0.42836295418372716, 0.5119117675351675, 0.7407637388738031, 0.5619420783606452, 0.7653875640185726, 0.47096369853415815, 0.5027336088322399, 0.2668918426769283, 0.5420797570557806, 0.41327913127494975, 0.5083722084218005, 0.3015761769545523, 0.5294053076258949, 0.23313209269869514, 0.9034471870193627, 0.7640440184381904, 0.4726589324069889, 0.3525976607670762, 0.11470955286399655, 0.7390342107467991, 0.8237190020645755, 0.48194154473761003, 0.5192287425794824, 0.5547612221349038, 0.5220622930928318, 0.8158152399133376, 0.39790020270240584, 0.9128547393430413, 0.2483328347143654, 0.2575195246832713, 0.7615650939412137, 0.2581338642028087, 0.8152054084051943, 0.32591802823801164, 0.26337428949248903, 0.27532805355533024, 0.48552896629362197, 0.6037293409093295]
[1.0974835880922242, 0.603582749149565, 0.7649429610076695, 0.8981498475945876, 1.0068753668299193, 0.9107363471480932, 0.9255518511907184, 0.8481291140342351, 0.8775978360774277, 0.6773563332221197, 0.6722926932368385, 0.9272217903534403, 1.0979156486965649, 0.5070625259758987, 1.0970568781734014, 0.538944177039006, 0.8621351237098205, 0.9636241327704986, 0.5681534029928439, 0.8982688485316876, 0.7589550015838888, 0.9556280787706652, 0.7105058105779416, 0.8528524493154855, 0.7857140202503026, 1.0933765129098827, 1.0382678415181066, 0.5257918084803095, 0.548423570160816, 0.9200032646959544, 0.5541105862216221, 0.7657695080266422, 0.52277354014235, 0.7390128626600683, 0.653277476132208, 0.9661499312151113, 0.8215515422141746, 1.047628661266566, 1.0481325166948205, 1.0897894484455595, 1.099036796280223, 0.7799286772062003, 0.691923697109301, 0.9572652271813175, 0.6608315234265757, 0.839003152722182, 0.8048625435817182, 0.6401742453377367, 0.5986276357857767, 0.8066462859830297]
