30 648.7860064185927 0 1680 1 1680
[52.86529539103475, 83.2644301592178, 46.81922110921811, 50.72066637973863, 46.00707381756122, 83.48465542883697, 74.229486004909, 50.48087972704335, 92.74023005859813, 45.074565874240605, 78.87130425577152, 82.99631271438645, 89.6202866267775, 40.59229790413031, 49.143503517040116, 12.10736439866771, 82.96820893263174, 75.25970195301201, 42.61768244901997, 46.60241334167722, 73.40851291155288, 93.17156161715, 15.885904191500916, 24.060374669675916, 92.67598171591197, 57.80304239540109, 24.54650192459087, 85.21593796882578, 55.03514618297253, 43.84743765297038]
[24.579546435057296, 83.597298867074, 24.66634979507665, 75.38107896727465, 44.71695228232328, 88.27849777166983, 43.01855414182583, 80.81294764437956, 58.37890617783921, 76.6866222844625, 50.33495087994606, 76.48247451407364, 17.158033193885128, 49.43151943620645, 48.19838334524428, 79.97679203378503, 77.802483091086, 79.75260937339925, 12.146624893876792, 90.6185838720769, 81.08637278444782, 24.933919740155773, 73.96255882184948, 23.55015082593748, 45.794960908992024, 86.11945300847988, 90.12280797739285, 75.8840645331387, 92.53107340035903, 88.33465311877092]
[2, 9, 2, 8, 5, 9, 6, 8, 6, 8, 6, 9, 3, 5, 5, 7, 9, 9, 2, 8, 9, 3, 7, 1, 6, 8, 7, 9, 8, 8]
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30]
[1, 1, 1, 2, 2, 1, 1, 2, 1, 2, 1, 1, 1, 2, 2, 3, 1, 1, 1, 2, 1, 1, 3, 2, 1, 2, 3, 1, 2, 2]
[3, 3, 3, 1, 2, 3, 1, 1, 1, 1, 1, 3, 3, 2, 2, 3, 3, 3, 3, 1, 3, 3, 3, 2, 1, 1, 3, 3, 1, 1]
[8, 10, 1, 9, 3, 1, 10, 3, 6, 7, 5, 3, 3, 1, 2, 7, 6, 6, 4, 1, 7, 4, 3, 1, 6, 7, 5, 1, 3, 3]
[3148.8253340474403, 1807.5959858753617, 4637.457097642706, 2667.8736184223, 3277.230510861918, 4328.657152549578, 2814.754811432209, 3390.2825765168204, 2861.288388503218, 2797.934588245002, 4402.268608686965, 3218.8742134395093, 3367.100519146703, 4463.669732086901, 3329.104409797884, 2903.3057604367145, 1786.5288908370294, 2849.2665691566135, 3110.5162049083565, 4891.216661980786, 2825.9399239959284, 3598.4533083839024, 2922.318910634264, 4910.35043622039, 2016.4049778126746, 2845.392843450266, 4205.06871106603, 4472.898269926229, 3289.018348963125, 3103.9157821879835]
[0.6584323715132477, 0.47252441391446887, 0.510995543692996, 0.4401742049830271, 0.6557542600382115, 0.3476412886001412, 0.5436721597838837, 0.6425566900413499, 0.9764846434993525, 0.6410944602343208, 0.7556160773671429, 0.7651568850528156, 0.6567257618719168, 0.5265582787656271, 0.42160077969414866, 0.5657218223458002, 0.7544244530968993, 0.9777987967250488, 0.38323027954073446, 0.5208257058563577, 0.7668479412389777, 0.5910053331137743, 0.756178427578768, 0.7352797337762793, 0.8951705103053729, 0.8508858372345737, 0.7581025877664817, 0.6133818767951007, 0.7739535893252001, 0.6611030199006115]
[1.0010979673310794, 0.6888169373388868, 0.9412866413041288, 0.8228602298728493, 1.0154955975885422, 0.5008825269743024, 0.7185417243700483, 0.5230776562063003, 0.7305276960940232, 0.6233016577283452, 0.7647520065258036, 0.8429753484247522, 0.5021760092924613, 0.9770180574739596, 0.6416707839306811, 0.8456503205443726, 0.8956726759842006, 0.5209662039624307, 0.8617524148606144, 1.0342750586759282, 0.6290778301057193, 0.6978304598042641, 0.8668214341746252, 0.5900913135333976, 0.634589257418011, 0.8509018972741775, 1.0922818430474805, 0.901710237522849, 0.5713735281161267, 0.9180530980542594]
