30 828.0070291706016 0 1680 28 61
[88.09526559505663, 87.35177389356093, 13.398543193120393, 43.3369852929008, 40.621900696831375, 45.50067714432377, 84.47992926536276, 17.507227187705773, 53.033665064612705, 10.344638300132953, 54.209650881001764, 12.292370014243136, 48.56415034089241, 84.42040473337221, 90.00312627161615, 85.01217625947015, 8.597124378712932, 81.5242302751951, 14.330044845355932, 89.12955688459756, 76.2113517196716, 40.51143591851965, 11.559109375255732, 53.010992556093406, 84.83849510987959, 40.08913051049873, 41.144705483510606, 79.53593786819667, 46.939619588844174, 46.03489298340232]
[81.36889932260924, 49.24874954890873, 91.10486669310633, 11.297396202399392, 24.605745851349667, 20.205132268195364, 40.41422560369288, 23.465339704726794, 47.410080421021604, 56.66790537356704, 45.58098384303733, 86.42731507044779, 86.10526122687804, 17.13944522962133, 40.31713177685338, 18.933859548943076, 59.547580871151325, 88.10068052752467, 89.39140761240994, 73.41554468335757, 21.16393424611485, 85.17429343099127, 13.067810128651534, 18.009901749983744, 12.474827980759613, 45.87268636105118, 46.492491311871284, 79.4636672396909, 21.825039661215413, 16.890838084069813]
[9, 6, 7, 2, 2, 2, 6, 1, 5, 4, 5, 7, 8, 3, 6, 3, 4, 9, 7, 9, 3, 8, 1, 2, 3, 5, 5, 9, 2, 2]
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30]
[2, 1, 1, 3, 3, 3, 1, 2, 3, 2, 3, 1, 3, 1, 1, 1, 2, 2, 1, 2, 1, 3, 2, 3, 1, 3, 3, 2, 3, 3]
[2, 3, 3, 3, 3, 3, 3, 3, 1, 1, 1, 3, 2, 2, 3, 2, 1, 2, 3, 2, 2, 2, 3, 3, 2, 1, 1, 2, 3, 3]
[4, 5, 3, 4, 2, 2, 8, 2, 8, 6, 5, 3, 6, 9, 2, 10, 6, 7, 7, 1, 6, 4, 4, 8, 10, 8, 8, 6, 6, 10]
[3829.657483129313, 2981.0593344487356, 3111.7377706047273, 2744.4537599900077, 3214.9383343597497, 3376.1533896391043, 1761.1486106658872, 3016.5805238091925, 1604.0034101880372, 1810.5974416478543, 3456.396844993383, 3141.0590248282233, 2079.720891592568, 3896.1992164395565, 3906.343094419377, 2734.3936678198565, 2064.243855839235, 3593.1701856699137, 3835.691087850261, 2518.4766025268727, 1820.5408038899186, 3647.8219049528298, 3688.2392706496066, 1932.1488462682128, 2579.2845012346847, 1535.1570210892378, 1517.450000280605, 1926.6477703573241, 2098.946655320338, 3173.8977227984533]
[0.3580912147419334, 0.2845598156596264, 0.7302217888888847, 0.8301646384858458, 0.3259940602641666, 0.3281798619172046, 0.5259288572063716, 0.3286286615667376, 0.20676612301902203, 0.2865802966145404, 0.47829732304460915, 0.5780970103515812, 0.3297311031517647, 0.5826634054288067, 0.3173261943675456, 0.5569721277194122, 0.3326178101989656, 0.6363950683319068, 0.6248586492475605, 0.9488472625742677, 0.31847427011328033, 0.38897165286351704, 0.6794207735102322, 0.5908181640848373, 0.4794660604976756, 0.19496932810678463, 0.4721624353421692, 0.283801313793635, 0.2953039557860154, 0.4965736075736742]
[0.9836633254453406, 0.5926176972464399, 1.0029473437312335, 0.6433320743739122, 0.8489123640323213, 0.568195804138458, 0.9432837622616732, 0.6115473860481818, 0.9214911928138596, 0.9714342178808417, 0.6014382043572029, 1.0198552355421788, 0.5656569459465246, 0.8484628836177666, 0.8872094313939805, 1.095446368474876, 0.9894651577797102, 0.503839559071319, 1.0278612441063508, 0.8816262490819688, 0.5013533885633259, 0.5751190959680287, 0.9646405682015942, 0.6089557294415139, 0.8203537540429067, 0.8960076425031888, 0.5026527340263908, 0.562000727108248, 0.6450990361072716, 0.525992394848288]
[0.7129711878545436, 0.6376527121521324, 1.0559314317146489, 0.603011137196642, 0.6378623833181106, 0.9866546200014965, 0.7679183749719105, 0.842256014618807, 0.833994167521292, 0.7255011492333459, 0.6650623490159547, 0.5193179959958389, 0.8822877872957683, 1.0009944998232831, 1.0257690607552026, 0.8916641454466798, 0.946070264669745, 0.5022310096598926, 0.8327088460327464, 1.0907019564683647, 0.5994521322045175, 0.5879053286618594, 0.5610180607356545, 1.0128923812985562, 0.8289095720257842, 0.6673480847320635, 0.8035181211804292, 0.8265367285279508, 0.5979575019835124, 0.6058033676040749]
[0.646547583908549, 0.9883177264566341, 0.9713279600829751, 0.5112282905776581, 0.7581987939734223, 0.9975774627537404, 1.014552841309175, 1.005457836070042, 0.6356790300511302, 0.541660566026594, 1.0527306478607026, 0.6569757687617312, 0.9200000650506504, 0.6753256190982375, 0.7799671453457759, 1.0593940037611, 0.6997877347293509, 1.0510262034889477, 0.750138660372011, 0.9320864495338793, 1.0829070273116126, 1.0672050805149482, 1.0559473566044435, 0.7507411374270874, 0.6809745243808367, 1.092196046461032, 0.9733318114254421, 0.9152548058706843, 0.6773809859077227, 0.6586785012980876]
[0.7438803242087124, 0.6988779169159823, 1.0726832121436582, 1.0924662497886368, 0.8943602535601242, 0.6317626735248013, 1.084013712415792, 1.0108133941220392, 0.8581912253225015, 0.9845044889066488, 1.0582534925642704, 0.6930635144461119, 0.714667593683966, 0.8684177526152133, 0.6516489241029326, 0.6783790005825694, 0.7976386993214242, 0.5671182947515614, 0.5965896151873451, 0.8763254689275612, 0.7014445785948348, 0.9430472850401687, 0.6458475117233718, 0.9089401054133939, 1.0576523986456916, 0.9630363315369661, 0.5718308128469971, 0.5687997625932153, 1.00380140538286, 0.9886977241773154]
[0.998895545561046, 0.9923498684589472, 0.7587433412460496, 0.9759337745988721, 0.8585334140371179, 1.0226833138600613, 0.9477849404285208, 0.8461424207664945, 0.5983485565613794, 1.027381331858531, 1.0936966922663913, 1.0340395577280557, 0.9474929658352071, 0.6002789648702243, 0.8846482854180382, 0.7087326555143963, 0.712276795087891, 0.7957311573115, 0.800579847449566, 1.0606391635997414, 0.716897213518684, 1.0548079175912881, 0.6147376564306355, 0.5234943572902765, 1.00627323290817, 0.9958850122425812, 0.7755493867957584, 0.5291568976103466, 0.5368622323673397, 0.8132372756008446]
[0.33693187643930955, 0.2590129910663745, 0.8372325739022934, 0.21144810325071736, 0.3152409534664768, 0.3613307629509354, 0.7550516646311946, 0.4429478061611719, 0.25085941472218565, 0.38612515150866217, 0.48736826808026384, 0.24936267250049826, 0.3109075971013817, 0.2989920102348868, 0.40920070902001016, 0.49751338977551335, 0.372173320667677, 0.12001881986236408, 0.3066546545203281, 0.833066924278922, 0.1636589992419136, 0.3589383968100236, 0.2268842977135926, 0.220336532538435, 0.4928310577109754, 0.6263493060521644, 0.17434185177274944, 0.1279631494248462, 0.14081222666412477, 0.1687584189756258]
[139.38011451920994, 247.12228992650265, 495.1289399770438, 258.2288363725477, 220.71167709336964, 251.76050810809343, 181.72340519508, 453.8063732112671, 172.43214443058073, 256.2192975735961, 205.16082703704438, 544.3707234970974, 422.7277049894147, 336.3740734907937, 370.06365443417917, 205.29004002288264, 232.16540470594882, 652.6811609244337, 480.40387990015586, 601.3623244340673, 145.64082364304136, 98.72835620143867, 99.8429792730733, 269.7863244420107, 248.9676111030781, 113.21338642429549, 291.10677664442306, 441.43520406460306, 376.9008418827886, 391.9379365413508]
[43.08133418491779, 69.77007755501828, 402.79617879757495, 47.65932621348206, 61.06426909343742, 98.56109327792169, 138.66896713823635, 205.03514538628266, 48.026677443653256, 103.96425508534463, 101.52733436688857, 130.05564474024416, 130.95357341007593, 107.73983109952242, 144.39101214967167, 103.35461509675628, 86.20089429745435, 81.3955466777361, 149.88194171722495, 504.18667774019156, 21.634533453995065, 33.37147361688421, 24.441890564666043, 56.88992061324301, 115.43200869980662, 72.2012804407081, 57.68677198759027, 54.73209249330411, 58.64926575491715, 71.28817392871797]
[196.90057259604978, 735.6114496325133, 1975.6446998852189, 791.1441818627383, 603.5583854668481, 758.8025405404671, 408.6170259754, 1769.0318660563355, 362.16072215290365, 781.0964878679805, 525.8041351852221, 2221.8536174854876, 1613.6385249470732, 1181.8703674539686, 1350.318272170896, 526.4502001144133, 660.827023529744, 2763.4058046221685, 1902.0193995007794, 2506.8116221703367, 228.20411821520668, -6.358218992806631, -0.7851036346334874, 848.9316222100538, 744.8380555153904, 66.06693212147749, 955.5338832221153, 1707.1760203230153, 1384.5042094139426, 1459.6896827067542]
[-284.593329075411, -151.14961222490868, 1513.9808939878749, -261.7033689325897, -194.6786545328129, -7.194533610391539, 193.34483569118177, 525.1757269314134, -259.8666127817337, 19.821275426723144, 7.6366718344427555, 150.2782237012208, 154.76786705037964, 38.69915549761203, 221.95506074835842, 16.77307548378135, -68.99552851272823, -93.0222666113195, 249.4097085861248, 2020.933388700958, -391.8273327300247, -333.142631915579, -377.7905471766698, -215.55039693378495, 77.160043499033, -138.99359779645957, -211.56614006204862, -226.33953753347944, -206.75367122541425, -143.55913035641012]
[114.88972449387938, 59.62118668897472, 62.23475541209455, 109.7781503996003, 128.59753337439, 135.04613558556417, 35.222972213317746, 90.49741571427577, 64.16013640752149, 54.31792324943563, 138.25587379973533, 62.821180496564466, 83.18883566370273, 77.92398432879112, 78.12686188838755, 54.68787335639713, 61.927315675177056, 107.79510557009742, 76.71382175700522, 75.55429807580617, 36.41081607779837, 145.9128761981132, 110.6471781194882, 77.28595385072852, 51.5856900246937, 61.40628084356951, 60.6980000112242, 57.799433110719725, 83.95786621281351, 126.95590891193812]
[6, 3, 3, 6, 7, 8, 2, 5, 4, 3, 8, 3, 5, 3, 3, 2, 3, 6, 3, 4, 2, 8, 6, 5, 2, 4, 4, 3, 5, 7]
[48, 9, 6, 32, 3, 0, 15, 30, 40, 12, 50, 14, 43, 6, 23, 19, 53, 21, 50, 11, 16, 46, 16, 24, 10, 57, 28, 44, 3, 6]
[60, 60, 60, 60, 27, 24, 60, 54, 60, 60, 60, 26, 60, 42, 60, 55, 60, 60, 60, 23, 60, 58, 52, 48, 58, 60, 60, 60, 60, 30]
2
[0.0, 0.0]
[66.66666666666667, 33.333333333333336]
