50 4648.782584614192 0 1680 7 240
[12.381217794317003, 81.96543136916364, 22.456344386067073, 77.37166999152859, 92.98710432098778, 21.90624043969362, 44.51156828317497, 25.783418685259747, 59.27546113665086, 87.30166427305035, 23.36381008458035, 26.33807145881388, 59.818893508277235, 48.43424303724801, 87.67748618455491, 22.754152499341146, 57.071968764922445, 55.86375073575887, 85.43936710256823, 12.073009850753891, 45.45160676048779, 40.57077592690349, 20.348143582043093, 57.648490374294965, 51.7710597800351, 42.96508891224018, 24.382271805011214, 54.10067716514008, 90.54019893037157, 79.35677693431701, 13.655148102769584, 9.012212808750867, 20.64896228161857, 51.01390552704209, 23.14151129444287, 48.4505148914331, 20.891992590622394, 25.385531677760312, 45.89761953096525, 42.59170640894271, 52.283450560223486, 11.139771471375965, 26.466592219870883, 53.91758329878415, 56.61876287836108, 87.01355773807151, 18.592689201565808, 77.09560172517419, 20.88871937603174, 80.8637199953534]
[12.779600209305848, 44.5063779619083, 86.16409440615244, 44.03587143102354, 59.110604821048774, 40.80173350405763, 19.75647616380654, 42.33436722705608, 20.80704969643556, 46.94490040496341, 86.72341346097005, 87.15813620659674, 25.11976859082472, 55.44898964783107, 48.337276259964874, 79.1039786731562, 78.7151531811626, 24.604416548949366, 21.452174949074497, 44.19756655606652, 73.68845326905635, 26.216340819789473, 42.54698984628494, 48.31214371304387, 46.513261059286904, 75.3048543022949, 85.57427570881148, 87.82959077177709, 57.889060615499325, 17.952239808893232, 93.22307760887205, 89.43058359748309, 53.92355477195082, 88.04344394634683, 13.43300399400179, 17.39293665930677, 87.55064922077409, 21.395686964686192, 23.29293464187736, 46.845540851506264, 46.82745121818171, 47.73699151284234, 19.046102901497342, 19.489687856181114, 42.07935020121509, 15.187899625297716, 52.63799652258781, 53.66218051318929, 49.1415946032381, 53.61336626418212]
[1, 6, 7, 6, 6, 4, 2, 4, 2, 6, 7, 7, 2, 5, 6, 7, 8, 2, 3, 4, 8, 2, 4, 5, 5, 8, 7, 8, 6, 3, 7, 7, 4, 8, 1, 2, 7, 1, 2, 5, 5, 4, 1, 2, 5, 3, 4, 6, 4, 6]
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]
[2, 3, 1, 3, 3, 1, 1, 1, 1, 3, 1, 1, 1, 3, 3, 1, 3, 1, 3, 1, 3, 1, 1, 3, 3, 3, 1, 3, 3, 3, 1, 1, 1, 3, 2, 1, 1, 2, 1, 3, 3, 1, 2, 1, 3, 3, 1, 3, 1, 3]
[1, 2, 2, 2, 2, 1, 2, 1, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 1, 2, 2, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 1, 2, 1, 2, 2, 1, 2, 1, 1, 1, 1, 2, 1, 2, 1, 2, 1, 2]
[1, 2, 5, 5, 8, 7, 7, 7, 10, 10, 6, 10, 7, 3, 10, 1, 2, 8, 3, 6, 2, 10, 2, 7, 9, 5, 8, 10, 6, 1, 1, 3, 7, 7, 10, 8, 6, 2, 8, 9, 7, 2, 9, 9, 5, 7, 8, 4, 8, 1]
[3737.3353257327076, 4736.443823825659, 2218.745751275387, 1719.5040450565593, 2452.3282288350133, 2836.011745451353, 2507.339290551675, 1780.410972549263, 3401.3167848755334, 3416.1888890050554, 3172.6620817007374, 3276.5375844502464, 2449.4269783874865, 2961.249572765941, 3413.2709011506854, 3498.7067036133476, 4782.1447361114, 1869.3397303077275, 3152.8084706486075, 3099.6626339658537, 4580.143429518405, 3195.366098918601, 4649.427639152135, 2994.8193748783415, 4772.407636658099, 1700.8596416351888, 2075.0881000986246, 3374.3564608650895, 2078.8537524305934, 3799.111589010548, 3372.0386436350936, 2896.110359742107, 1994.6598303221117, 2455.662049972423, 3260.9783471204873, 2496.67119041541, 1782.8251619486523, 4553.6759639789325, 1889.4109103971239, 4182.357482115232, 2168.7817071215204, 4646.8715399129305, 4623.543385447295, 3167.6542662665997, 1987.1196993454125, 2930.820031110255, 2014.9732644615638, 3484.611337800639, 2386.254944030281, 3605.3158855696547]
[0.5575177225883368, 0.8532618403649399, 0.1488864425142437, 0.1746723362303271, 0.45409092642877374, 0.18829015841642105, 0.3071192830337284, 0.4728591518862624, 0.1382496099354728, 0.17665441381127067, 0.706564254312764, 0.324295070152566, 0.3306278917004336, 0.4137199893150933, 0.43985850975033647, 0.5184120687496089, 0.9371708049004519, 0.4754893063570134, 0.43864352556481734, 0.6568174347082977, 0.7551145727961899, 0.36787875788468516, 0.966560684871631, 0.35693258799138716, 0.10228101777159586, 0.04530771333344379, 0.4732119438177356, 0.3017615451293746, 0.6722056239847809, 0.7989549000201857, 0.7083164615149087, 0.46723761368664063, 0.469535779972217, 0.45479258556703905, 0.5128140726623689, 0.45692463841401465, 0.6524189849340045, 0.7709037743354453, 0.4660444681362042, 0.07190200497864094, 0.180760469637247, 0.8544136966948916, 0.109191515934974, 0.04338670249328662, 0.14821914821885046, 0.2925156506870271, 0.46900169202198533, 0.3247505873422384, 0.46440229962163526, 0.7644165719771113]
[0.650742063334876, 0.8189479445431302, 0.8710179561684879, 0.5568345593853532, 0.9651276688662741, 0.6259135751911766, 0.5666699629267581, 0.5076260893086831, 0.5474882372404337, 1.0660951352194894, 0.9176546345222576, 0.9199031134588272, 0.5281416310572195, 0.945349892259729, 0.6078989766062851, 0.7217931541727483, 0.6568389551497033, 0.5695594896725918, 1.0589108003128072, 0.8195707891776938, 0.9792756495322954, 0.5086247797785381, 0.6393093610031937, 0.9690378844369422, 1.0102621212388612, 0.7527472884163229, 0.7398698719268841, 1.0136814859565682, 0.5912097220738762, 0.5792586304390313, 0.9968951764566575, 0.9836529825028588, 0.6537296813287391, 1.0823601234591447, 0.8375025994195959, 0.8120493511633247, 0.7227701166640406, 0.647173464484477, 1.0422618067963354, 0.7118766473785957, 0.8057869370786361, 0.8886063093678966, 1.0763537202577624, 1.050485590816495, 1.0591788331109266, 0.6489474815076578, 0.7800792563611885, 1.0406792823868878, 0.5526150791920877, 0.7497397312071947]
