100 6870.24 0 1680 14 120
[3454.86, 3084.93, 4143.64, 2605.48, 976.65, 7171.6, 2744.16, 5338.93, 8482.68, 1854.83, 9019.18, 592.65, 7108.26, 3666.82, 272.0, 784.38, 1392.6, 4316.69, 8205.91, 2767.23, 3179.12, 6925.77, 3479.37, 5819.73, 1954.63, 9817.56, 9293.08, 7118.4, 9768.0, 8270.2, 7027.78, 721.38, 6447.15, 3844.8, 4964.74, 2435.48, 4695.15, 5178.67, 9346.04, 5387.51, 1282.88, 445.43, 2601.82, 7265.21, 6447.86, 1970.34, 1707.38, 6017.22, 3177.42, 7610.1, 5041.35, 9652.04, 6051.27, 5197.04, 6221.22, 1237.58, 5207.33, 7387.18, 7279.0, 1658.71, 6352.77, 5199.1, 6006.75, 9600.7, 1620.2, 5123.76, 9541.94, 4760.52, 5040.09, 509.63, 5056.95, 9514.85, 9706.7, 5979.1, 4000.66, 8077.71, 8417.93, 1232.46, 9327.02, 168.97, 6239.76, 6425.27, 9436.06, 1319.91, 7526.31, 5041.21, 9774.47, 971.04, 9725.12, 8472.87, 585.57, 1851.4, 5737.7, 6971.87, 2646.66, 2040.6, 251.33, 6998.82, 8361.35, 2496.0]
[2307.04, 8920.99, 4054.34, 6610.07, 2291.15, 8822.51, 2485.72, 2678.71, 6158.72, 4435.98, 2785.18, 1655.32, 1053.39, 4425.76, 5410.58, 3678.81, 5904.81, 6489.4, 1974.52, 3877.32, 3973.78, 1034.18, 7767.34, 3351.68, 3616.36, 8931.97, 4270.58, 2644.26, 8402.52, 4449.7, 7928.34, 1387.32, 7609.16, 7852.56, 5998.15, 8073.45, 6123.56, 1071.98, 1543.76, 3896.6, 4895.49, 4751.4, 1325.21, 5653.6, 8752.41, 3258.7, 1948.2, 6621.96, 8977.47, 8691.78, 1883.58, 8059.71, 1240.32, 2727.11, 7189.5, 2343.57, 3455.03, 3584.21, 4959.55, 6063.87, 4498.21, 1473.83, 8672.04, 2297.3, 1933.44, 5359.72, 4565.31, 2910.42, 4871.75, 3900.64, 7179.9, 2317.89, 3819.19, 2881.75, 3138.6, 8916.21, 7310.7, 3118.82, 2901.11, 4625.66, 6181.83, 8208.39, 6746.78, 8385.73, 6492.91, 3756.02, 6551.27, 8138.64, 4143.22, 5067.23, 7779.34, 7195.28, 7640.83, 5529.33, 4580.95, 8544.48, 7969.99, 8330.9, 3698.56, 3056.84]
[4, 3, 4, 3, 1, 7, 3, 5, 8, 2, 9, 1, 7, 4, 1, 1, 2, 4, 8, 3, 3, 7, 4, 6, 2, 9, 9, 7, 9, 8, 7, 1, 6, 4, 5, 3, 5, 5, 9, 5, 2, 1, 3, 7, 6, 2, 2, 6, 3, 7, 5, 9, 6, 5, 6, 2, 5, 7, 7, 2, 6, 5, 6, 9, 2, 5, 9, 5, 5, 1, 5, 9, 9, 6, 4, 8, 8, 2, 9, 1, 6, 6, 9, 2, 7, 5, 9, 1, 9, 8, 1, 2, 6, 7, 3, 2, 1, 7, 8, 3]
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100]
[1, 2, 1, 2, 2, 3, 2, 1, 1, 1, 2, 2, 3, 1, 2, 2, 1, 1, 1, 2, 2, 3, 1, 1, 1, 2, 2, 3, 2, 1, 3, 2, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 2, 3, 1, 1, 1, 1, 2, 3, 1, 2, 1, 1, 1, 1, 1, 3, 3, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 2, 2, 1, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 3, 1, 2, 2, 2, 1, 2, 1, 1, 3, 2, 1, 2, 3, 1, 2]
[1, 3, 1, 3, 2, 2, 3, 3, 2, 3, 1, 2, 2, 1, 2, 2, 3, 1, 2, 3, 3, 2, 1, 3, 3, 1, 1, 2, 1, 2, 2, 2, 3, 1, 3, 3, 3, 3, 1, 3, 3, 2, 3, 2, 3, 3, 3, 3, 3, 2, 3, 1, 3, 3, 3, 3, 3, 2, 2, 3, 3, 3, 3, 1, 3, 3, 1, 3, 3, 2, 3, 1, 1, 3, 1, 2, 2, 3, 1, 2, 3, 3, 1, 3, 2, 3, 1, 2, 1, 2, 2, 3, 3, 2, 3, 3, 2, 2, 2, 3]
[4, 5, 9, 4, 8, 10, 8, 10, 5, 10, 8, 6, 3, 7, 5, 5, 2, 10, 7, 5, 3, 4, 1, 1, 10, 7, 10, 8, 6, 7, 1, 8, 1, 6, 8, 7, 3, 4, 8, 7, 6, 8, 3, 1, 5, 5, 3, 3, 4, 5, 8, 7, 1, 4, 8, 3, 2, 5, 8, 6, 8, 2, 3, 4, 4, 8, 2, 3, 6, 6, 8, 3, 9, 5, 3, 6, 2, 5, 10, 5, 7, 8, 9, 4, 10, 10, 5, 6, 7, 1, 1, 9, 1, 6, 1, 10, 7, 4, 1, 5]
[4266.05, 4160.39, 3239.3, 4448.45, 4329.48, 3853.69, 4458.3, 3638.91, 4181.59, 3754.01, 4320.97, 4182.41, 3495.09, 3771.24, 4064.96, 3936.69, 3485.17, 3752.9, 3791.23, 3965.19, 3612.1, 3698.89, 3983.16, 4109.01, 3970.88, 4019.43, 3956.28, 4290.59, 4147.37, 4076.39, 3823.61, 4475.56, 4298.73, 3441.36, 4339.09, 4047.16, 4303.02, 3900.07, 4285.57, 3776.99, 4424.46, 4283.44, 3633.88, 4102.62, 4186.64, 4019.8, 4184.3, 3696.74, 4276.0, 4093.39, 4440.65, 3618.46, 3949.97, 3764.17, 4380.54, 3921.24, 3644.71, 3978.12, 4447.5, 4321.91, 4449.9, 3446.42, 3503.92, 3779.27, 3933.82, 4467.12, 3679.15, 3622.02, 3494.36, 4057.71, 4462.13, 3862.17, 3251.18, 4118.83, 3793.55, 4496.71, 3622.25, 4079.48, 3911.59, 3939.89, 3798.83, 4445.34, 3243.39, 4242.02, 3726.27, 3929.67, 4041.47, 4313.94, 3961.31, 3919.31, 4404.56, 3224.1, 3940.79, 3652.12, 4473.79, 3833.95, 3732.33, 3930.77, 3934.21, 4001.14]
[0.55, 0.29, 0.64, 0.44, 0.03, 0.58, 0.17, 0.77, 0.29, 0.86, 0.02, 0.68, 0.39, 0.38, 0.39, 0.34, 0.42, 0.78, 0.05, 0.51, 0.16, 0.62, 0.55, 0.62, 0.53, 0.16, 0.72, 0.12, 0.26, 0.04, 0.73, 0.12, 0.34, 0.57, 0.17, 0.3, 0.44, 0.48, 0.17, 0.27, 0.59, 0.06, 0.52, 0.74, 0.36, 0.63, 0.68, 0.41, 0.63, 0.68, 0.21, 0.12, 0.44, 0.68, 0.19, 0.35, 0.3, 0.62, 0.2, 0.45, 0.04, 0.51, 0.72, 0.5, 0.32, 0.04, 0.27, 0.12, 0.46, 0.14, 0.06, 0.48, 0.59, 0.16, 0.4, 0.44, 0.37, 0.49, 0.47, 0.3, 0.27, 0.17, 0.69, 0.43, 0.56, 0.62, 0.15, 0.63, 0.19, 0.68, 0.45, 0.68, 0.37, 0.14, 0.68, 0.46, 0.27, 0.66, 0.74, 0.66]
[0.62, 1.1, 0.87, 0.54, 0.59, 0.6, 0.84, 0.81, 0.88, 0.53, 0.53, 0.67, 0.54, 1.04, 0.57, 0.69, 1.06, 1.04, 0.73, 0.68, 0.86, 1.04, 0.55, 0.53, 0.94, 0.73, 0.84, 0.78, 1.09, 0.72, 0.57, 0.82, 0.99, 1.06, 0.97, 1.05, 0.95, 0.66, 0.79, 0.73, 0.73, 0.88, 0.77, 0.75, 0.99, 0.98, 1.04, 0.86, 0.8, 0.89, 0.99, 0.5, 0.99, 0.67, 0.66, 0.83, 0.83, 0.89, 0.85, 0.57, 0.6, 0.53, 0.96, 0.87, 0.8, 0.94, 0.77, 0.75, 0.53, 0.95, 0.5, 1.04, 0.86, 0.74, 0.52, 0.82, 1.04, 1.01, 0.99, 0.96, 0.55, 0.89, 0.82, 0.93, 0.65, 0.64, 0.97, 0.56, 1.07, 0.95, 0.72, 0.77, 0.85, 0.6, 0.75, 0.96, 0.75, 0.52, 0.54, 0.66]
