100 4356.48 0 1680 7 240
[9238.67, 8736.21, 7025.84, 9222.57, 285.73, 1282.11, 4712.44, 6920.72, 2852.45, 3016.86, 7186.54, 4745.28, 654.13, 4902.85, 1879.15, 4666.19, 584.12, 3473.4, 3906.18, 2487.45, 2463.72, 1884.88, 3202.78, 2557.31, 2943.06, 9298.99, 970.13, 979.4, 7413.78, 2925.26, 7434.52, 3940.1, 7007.36, 4566.19, 5026.93, 1668.95, 1946.57, 8387.55, 6802.15, 9157.04, 3529.8, 4969.0, 7235.97, 9014.3, 5991.09, 3688.59, 8047.78, 2619.84, 189.96, 5789.92, 483.24, 7322.47, 1507.24, 9633.35, 6976.13, 5668.25, 7314.26, 4097.69, 5377.44, 6529.23, 3813.96, 4942.64, 7629.7, 383.43, 341.48, 510.51, 9277.78, 8275.47, 3011.71, 7478.33, 6462.2, 5016.72, 6903.53, 7125.69, 5965.37, 3097.69, 1921.27, 9619.25, 4639.04, 8295.54, 8576.13, 3081.67, 1620.67, 8194.15, 6868.03, 6059.14, 9465.65, 3049.17, 2364.07, 5956.37, 9309.19, 4192.29, 5180.75, 8017.93, 7618.26, 4600.11, 9077.65, 4019.75, 6480.62, 2570.26]
[2712.71, 4518.15, 6217.94, 1332.33, 5075.12, 4869.07, 6727.2, 2819.26, 7519.77, 8831.36, 5043.13, 7539.37, 5607.27, 6769.82, 8795.13, 6556.13, 7500.4, 6688.39, 8087.87, 4789.47, 3766.68, 4121.12, 7368.52, 5620.27, 6637.93, 5594.03, 3301.68, 1864.41, 5885.17, 4223.34, 6380.51, 3075.59, 6269.64, 5157.37, 3312.75, 1455.08, 2525.79, 8692.19, 7910.58, 1180.1, 6237.86, 1532.78, 7486.13, 8807.26, 8753.4, 6730.72, 6113.5, 6308.33, 6055.91, 7758.39, 6028.18, 5863.24, 1838.45, 3213.37, 4679.16, 5738.31, 7912.42, 6271.12, 8939.67, 5321.95, 7899.75, 3544.83, 2001.16, 3864.86, 7546.79, 8809.45, 1949.63, 4528.17, 3054.22, 2549.6, 8082.45, 6685.43, 4224.66, 3358.68, 1102.56, 2820.15, 3491.96, 2492.66, 6216.98, 8065.62, 5834.24, 1631.41, 8476.65, 6455.52, 1301.82, 4793.67, 6884.18, 4262.4, 4384.66, 5915.11, 3825.84, 5692.88, 4345.89, 6782.48, 3425.29, 4837.27, 6669.25, 1363.95, 1472.07, 6315.23]
[9, 8, 7, 9, 1, 2, 5, 7, 3, 3, 7, 5, 1, 5, 2, 5, 1, 4, 4, 3, 3, 2, 3, 3, 3, 9, 1, 1, 7, 3, 7, 4, 7, 5, 5, 2, 2, 8, 7, 9, 4, 5, 7, 9, 6, 4, 8, 3, 1, 6, 1, 7, 2, 9, 7, 6, 7, 4, 5, 6, 4, 5, 7, 1, 1, 1, 9, 8, 3, 7, 6, 5, 7, 7, 6, 3, 2, 9, 5, 8, 8, 3, 2, 8, 7, 6, 9, 3, 3, 6, 9, 4, 5, 8, 7, 5, 9, 4, 6, 3]
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100]
[2, 1, 1, 2, 2, 3, 2, 1, 2, 2, 1, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 1, 2, 1, 2, 1, 2, 2, 3, 3, 1, 1, 2, 2, 2, 1, 2, 1, 2, 1, 2, 2, 1, 2, 1, 3, 2, 1, 1, 1, 2, 2, 1, 2, 2, 1, 2, 2, 2, 2, 1, 2, 1, 1, 2, 1, 1, 1, 2, 3, 2, 2, 1, 1, 2, 3, 1, 1, 1, 2, 2, 2, 1, 2, 2, 2, 1, 1, 2, 2, 2, 1, 2]
[2, 2, 3, 2, 3, 3, 2, 3, 3, 3, 3, 2, 3, 2, 3, 2, 3, 1, 1, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 1, 3, 2, 2, 3, 3, 2, 3, 2, 1, 2, 3, 2, 3, 1, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 1, 2, 3, 1, 2, 3, 3, 3, 3, 2, 2, 3, 3, 3, 2, 3, 3, 3, 3, 3, 2, 2, 2, 2, 3, 3, 2, 3, 3, 2, 3, 3, 3, 2, 1, 2, 2, 3, 2, 2, 1, 3, 3]
[7, 3, 2, 9, 9, 2, 4, 1, 5, 2, 8, 4, 5, 1, 3, 10, 6, 8, 3, 5, 5, 4, 8, 8, 6, 1, 4, 9, 4, 6, 10, 3, 9, 9, 9, 8, 1, 6, 8, 5, 1, 9, 2, 1, 5, 6, 1, 2, 5, 9, 9, 9, 2, 1, 1, 3, 1, 2, 9, 7, 7, 1, 6, 8, 1, 4, 10, 9, 6, 8, 5, 9, 9, 8, 5, 5, 2, 10, 4, 3, 9, 8, 7, 8, 2, 9, 1, 10, 4, 5, 4, 5, 3, 5, 1, 3, 8, 2, 1, 10]
[3384.19, 3736.4, 4508.36, 3843.88, 4054.94, 4402.48, 3926.8, 3450.13, 4366.72, 4577.33, 3110.59, 3919.16, 4543.47, 3515.99, 3737.2, 4625.9, 4163.46, 3225.08, 3779.92, 4480.56, 4381.22, 3889.86, 3920.65, 3553.28, 4289.07, 3523.54, 3918.52, 4090.48, 3886.67, 4158.66, 4721.0, 3567.59, 4085.91, 3903.21, 3822.57, 3729.53, 3399.54, 4129.86, 3199.99, 4707.43, 3428.36, 3907.74, 4504.83, 3430.0, 4288.26, 4120.14, 3392.35, 4510.3, 4580.64, 4101.9, 4156.21, 3828.69, 4553.65, 3487.78, 3354.17, 3845.2, 3550.17, 4489.62, 3939.58, 4459.33, 3435.25, 3407.37, 4159.63, 3239.07, 3482.31, 3945.96, 4708.84, 3866.11, 4068.75, 3213.53, 4753.0, 4113.51, 3870.51, 4045.58, 4073.77, 4813.54, 4597.12, 4653.74, 3961.23, 3617.73, 4185.69, 3185.78, 3908.21, 3180.55, 4490.95, 3951.34, 3419.3, 4695.46, 3889.83, 4393.41, 3903.43, 4483.14, 3759.11, 3963.02, 3414.89, 3808.81, 3299.36, 4455.29, 3320.56, 4624.51]
[0.32, 0.88, 0.71, 0.35, 0.2, 0.76, 0.36, 0.69, 0.51, 0.74, 0.4, 0.02, 0.33, 0.35, 0.89, 0.62, 0.12, 0.37, 0.44, 0.56, 0.57, 0.08, 0.4, 0.37, 0.13, 0.47, 0.54, 0.29, 0.03, 0.18, 0.78, 0.94, 0.19, 0.26, 0.36, 0.41, 0.26, 0.07, 0.38, 0.51, 0.51, 0.21, 0.64, 0.56, 0.5, 0.13, 0.34, 0.57, 0.54, 0.29, 0.29, 0.3, 0.66, 0.69, 0.63, 0.58, 0.54, 0.75, 0.22, 0.34, 0.33, 0.45, 0.1, 0.39, 0.32, 0.39, 0.76, 0.23, 0.27, 0.41, 0.24, 0.19, 0.23, 0.35, 0.25, 0.46, 0.73, 0.63, 0.25, 0.71, 0.19, 0.37, 0.4, 0.42, 0.73, 0.22, 0.34, 0.76, 0.04, 0.38, 0.08, 0.57, 0.53, 0.26, 0.23, 0.71, 0.42, 0.63, 0.28, 0.56]
[0.79, 1.07, 0.6, 0.8, 0.88, 0.61, 0.84, 0.54, 0.78, 0.59, 0.94, 0.69, 1.07, 0.97, 1.1, 0.64, 0.91, 1.09, 0.87, 0.63, 0.79, 0.96, 0.8, 0.6, 0.65, 0.66, 0.67, 1.09, 0.82, 0.66, 0.59, 0.84, 0.91, 0.77, 0.8, 0.62, 0.98, 0.59, 0.63, 0.95, 1.08, 0.59, 0.78, 0.95, 1.09, 0.76, 0.99, 0.54, 0.74, 1.08, 0.71, 1.02, 0.56, 0.97, 0.72, 0.55, 0.95, 0.6, 0.96, 0.54, 0.64, 0.98, 0.99, 0.51, 1.09, 0.82, 0.81, 1.02, 0.82, 0.75, 0.53, 0.71, 1.1, 0.75, 0.75, 0.67, 0.57, 0.59, 0.72, 0.53, 0.95, 0.86, 0.97, 0.51, 0.59, 0.56, 0.91, 0.99, 0.96, 1.05, 0.75, 0.79, 0.74, 1.03, 1.04, 0.88, 0.86, 0.65, 0.65, 0.86]
