10 466.52 0 1680 1 1680
[9043.6, 2518.64, 3458.39, 6328.44, 9873.58, 3194.99, 2397.81, 2547.03, 538.0, 4135.93]
[5800.51, 8641.41, 5510.08, 1136.28, 5864.11, 5688.6, 8758.53, 5398.52, 4842.52, 3591.25]
[9, 3, 4, 6, 9, 3, 3, 3, 1, 4]
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]
[3, 1, 2, 3, 3, 1, 1, 1, 2, 2]
[1, 2, 2, 2, 1, 2, 2, 2, 2, 2]
[3, 3, 4, 10, 5, 4, 4, 10, 3, 10]
[4369.52, 4603.19, 3342.85, 3897.2, 4616.42, 3411.04, 3460.05, 4041.24, 4021.88, 3990.52]
[0.72, 0.73, 0.76, 0.48, 0.44, 0.82, 0.78, 0.63, 0.72, 0.74]
[0.83, 0.64, 0.74, 0.78, 0.52, 0.99, 0.93, 0.74, 0.75, 0.69]
[0.9, 0.72, 0.73, 0.99, 0.67, 0.68, 0.62, 1.07, 0.6, 0.64]
[1.04, 0.81, 0.52, 0.89, 0.8, 1.07, 0.64, 0.65, 0.89, 0.89]
[0.68, 0.76, 1.09, 1.09, 0.76, 0.69, 0.5, 0.59, 0.96, 0.96]
[0.94, 0.84, 0.76, 0.63, 0.72, 0.7, 0.78, 0.93, 1.1, 0.61]
[0.5, 0.24, 0.24, 0.48, 0.15, 0.34, 0.14, 0.28, 0.42, 0.23]
[1414.17, 1594.24, 2008.04, 497.72, 1090.71, 1840.43, 1803.01, 521.04, 1050.75, 630.78]
[714.28, 375.87, 473.33, 240.82, 153.43, 615.34, 268.34, 158.21, 456.92, 136.55]
[6570.87, 7471.18, 9540.22, 1988.58, 4953.55, 8702.16, 8515.04, 2105.21, 4753.75, 2653.92]
[3071.38, 1379.37, 1866.67, 704.09, 267.15, 2576.71, 841.71, 291.03, 1784.61, 182.73]
[174.78, 92.06, 100.29, 155.89, 184.66, 68.22, 69.2, 80.82, 120.66, 119.72]
[262, 92, 133, 233, 276, 68, 69, 80, 160, 159]
[374, 728, 366, 262, 394, 1367, 1600, 1484, 232, 1235]
[542, 1680, 912, 808, 1680, 1680, 1680, 1680, 1156, 1680]
2
[0.0, 0.0]
[10000.0, 10000.0]
[[0.0, 0.0, 154.0, 44.0, 87.0, 168.0, 165.0, 83.0, 42.0, 81.0, 80.0, 118.0], [0.0, 0.0, 154.0, 44.0, 87.0, 168.0, 165.0, 83.0, 42.0, 81.0, 80.0, 118.0], [154.0, 154.0, 0.0, 110.0, 86.0, 83.0, 13.0, 90.0, 112.0, 100.0, 132.0, 83.0], [44.0, 44.0, 110.0, 0.0, 50.0, 130.0, 121.0, 47.0, 3.0, 50.0, 66.0, 82.0], [87.0, 87.0, 86.0, 50.0, 0.0, 81.0, 99.0, 5.0, 53.0, 14.0, 46.0, 31.0], [168.0, 168.0, 83.0, 130.0, 81.0, 0.0, 91.0, 85.0, 132.0, 88.0, 106.0, 51.0], [165.0, 165.0, 13.0, 121.0, 99.0, 91.0, 0.0, 103.0, 124.0, 113.0, 145.0, 95.0], [83.0, 83.0, 90.0, 47.0, 5.0, 85.0, 103.0, 0.0, 49.0, 11.0, 43.0, 35.0], [42.0, 42.0, 112.0, 3.0, 53.0, 132.0, 124.0, 49.0, 0.0, 52.0, 67.0, 84.0], [81.0, 81.0, 100.0, 50.0, 14.0, 88.0, 113.0, 11.0, 52.0, 0.0, 32.0, 37.0], [80.0, 80.0, 132.0, 66.0, 46.0, 106.0, 145.0, 43.0, 67.0, 32.0, 0.0, 59.0], [118.0, 118.0, 83.0, 82.0, 31.0, 51.0, 95.0, 35.0, 84.0, 37.0, 59.0, 0.0]]
