40 2037.84 0 1680 7 240
[9412.03, 9114.61, 350.57, 4093.29, 2461.55, 828.85, 2947.89, 2346.25, 8035.29, 3064.51, 4670.26, 2921.55, 2843.38, 2492.0, 9141.13, 9106.04, 4052.32, 2652.64, 9788.29, 607.41, 7017.51, 4623.5, 5119.25, 9071.52, 5093.61, 2606.16, 5417.38, 1619.55, 3746.84, 7213.92, 4748.05, 2752.29, 3637.22, 8480.75, 9710.35, 6429.9, 1805.78, 1733.81, 9174.9, 1247.62]
[6579.95, 6725.31, 3140.62, 3861.65, 3900.07, 3623.71, 6327.72, 3363.49, 7358.1, 6998.63, 5511.18, 1122.53, 7061.01, 1945.12, 6117.43, 1690.27, 2543.64, 1574.73, 6315.78, 8515.14, 6583.91, 8180.06, 2834.93, 7894.36, 7210.96, 5525.72, 5202.77, 4893.27, 6039.64, 4965.65, 3808.88, 6012.46, 5017.45, 8843.98, 8791.35, 2332.96, 3807.01, 7665.93, 3694.57, 8828.99]
[9, 9, 1, 4, 3, 1, 3, 3, 8, 3, 5, 3, 3, 3, 9, 9, 4, 3, 9, 1, 7, 5, 5, 9, 5, 3, 5, 2, 4, 7, 5, 3, 4, 8, 9, 6, 2, 2, 9, 2]
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40]
[2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2]
[1, 1, 2, 3, 3, 2, 3, 3, 2, 3, 2, 3, 3, 3, 1, 1, 3, 3, 1, 2, 1, 2, 2, 1, 2, 3, 2, 1, 3, 1, 2, 3, 3, 2, 1, 1, 1, 1, 1, 1]
[10, 4, 6, 6, 1, 4, 8, 6, 7, 6, 3, 2, 6, 8, 7, 4, 6, 5, 6, 6, 10, 8, 1, 4, 9, 2, 10, 9, 9, 6, 4, 2, 10, 7, 8, 5, 2, 1, 2, 7]
[3994.74, 3817.19, 3856.87, 3883.56, 3739.07, 4315.12, 4769.33, 3703.72, 4913.06, 3703.54, 4043.53, 4595.96, 3737.6, 4752.09, 4496.35, 4075.79, 3721.87, 4450.44, 3756.18, 3813.86, 3681.32, 4644.96, 3843.07, 3941.38, 3664.18, 4757.55, 3820.98, 3600.67, 3829.36, 3745.87, 3812.54, 4849.26, 3943.42, 3979.05, 4814.16, 4483.39, 4406.0, 3683.49, 4112.21, 4940.94]
[0.27, 0.28, 0.84, 0.9, 0.58, 0.61, 0.56, 0.95, 0.56, 0.91, 0.18, 0.46, 0.87, 0.63, 0.55, 0.71, 0.94, 0.49, 0.9, 0.74, 0.25, 0.28, 0.53, 0.54, 0.67, 0.54, 0.24, 0.72, 0.79, 0.87, 0.23, 0.43, 0.17, 0.55, 0.43, 0.46, 0.61, 0.52, 0.5, 0.56]
[0.7, 0.75, 0.75, 1.06, 0.68, 0.56, 0.91, 1.0, 0.62, 0.97, 1.07, 1.04, 0.57, 1.09, 0.74, 0.55, 0.85, 0.72, 1.08, 0.9, 0.82, 1.1, 0.83, 0.92, 0.98, 0.63, 0.74, 1.07, 0.79, 0.84, 0.73, 0.71, 0.85, 0.53, 0.71, 0.68, 0.59, 0.55, 0.54, 0.89]
[1.05, 0.73, 0.81, 0.89, 0.82, 0.72, 0.7, 0.84, 0.73, 0.92, 0.77, 0.63, 0.58, 0.87, 0.83, 0.71, 0.92, 0.89, 0.84, 0.91, 0.8, 1.02, 0.87, 0.93, 0.9, 1.09, 0.94, 0.79, 1.05, 0.7, 0.61, 0.83, 0.54, 0.91, 0.68, 0.79, 0.55, 0.7, 0.6, 0.84]
