10 469.25 0 1680 7 240
[3173.98, 4574.68, 5386.95, 445.0, 7189.65, 5055.16, 4758.97, 7023.29, 8564.39, 650.23]
[6472.04, 7518.43, 8861.03, 6819.99, 6080.21, 5358.96, 3684.25, 8149.4, 5834.12, 6111.47]
[3, 5, 5, 1, 7, 5, 5, 7, 8, 1]
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]
[3, 1, 1, 2, 1, 1, 1, 1, 3, 2]
[1, 1, 1, 3, 3, 1, 1, 3, 3, 3]
[4, 5, 10, 8, 7, 8, 9, 3, 7, 8]
[3668.94, 4167.97, 3266.82, 3308.04, 3868.07, 3294.18, 4278.91, 3947.65, 3364.46, 3381.33]
[0.83, 0.33, 0.94, 0.26, 0.28, 0.07, 0.6, 0.65, 0.3, 0.48]
[0.9, 0.51, 0.67, 0.5, 0.96, 0.91, 0.91, 0.66, 0.72, 0.68]
[0.64, 0.75, 0.65, 0.51, 0.63, 0.61, 0.54, 0.57, 0.54, 0.73]
[0.64, 0.91, 0.84, 0.89, 0.98, 0.97, 0.86, 0.94, 1.09, 0.61]
[1.08, 1.05, 1.05, 0.99, 0.54, 0.78, 0.68, 0.51, 0.97, 0.69]
[0.54, 0.71, 0.58, 0.68, 0.92, 0.55, 0.72, 0.77, 0.8, 0.63]
[0.21, 0.26, 0.22, 0.15, 0.29, 0.24, 0.21, 0.14, 0.33, 0.13]
[2357.19, 830.72, 2092.54, 1760.43, 935.18, 1102.37, 1590.92, 906.59, 897.92, 1354.65]
[513.37, 215.83, 506.11, 288.0, 285.28, 257.63, 338.24, 111.81, 271.38, 179.84]
[11285.95, 3653.61, 9962.71, 8302.17, 4175.92, 5011.86, 7454.61, 4032.96, 3989.61, 6273.24]
[2066.83, 579.14, 2030.57, 940.01, 926.4, 788.17, 1191.22, 59.07, 856.92, 399.19]
[146.76, 83.36, 65.34, 99.24, 77.36, 65.88, 85.58, 78.95, 134.58, 101.44]
[31, 11, 9, 18, 11, 9, 12, 11, 28, 19]
[179, 234, 57, 210, 95, 44, 130, 229, 74, 153]
[240, 240, 135, 234, 227, 230, 240, 240, 206, 231]
10
[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 0.0, 10000.0, 0.0, 10000.0, 10000.0]
[[0.0, 0.0, 0.0, 0.0, 0.0, 22.0, 0.0, 22.0, 0.0, 0.0, 11.0, 12.0, 12.0, 7.0, 18.0, 15.0, 18.0, 16.0, 21.0, 9.0], [0.0, 0.0, 0.0, 0.0, 0.0, 22.0, 0.0, 22.0, 0.0, 0.0, 11.0, 12.0, 12.0, 7.0, 18.0, 15.0, 18.0, 16.0, 21.0, 9.0], [0.0, 0.0, 0.0, 0.0, 0.0, 22.0, 0.0, 22.0, 0.0, 0.0, 11.0, 12.0, 12.0, 7.0, 18.0, 15.0, 18.0, 16.0, 21.0, 9.0], [0.0, 0.0, 0.0, 0.0, 0.0, 22.0, 0.0, 22.0, 0.0, 0.0, 11.0, 12.0, 12.0, 7.0, 18.0, 15.0, 18.0, 16.0, 21.0, 9.0], [0.0, 0.0, 0.0, 0.0, 0.0, 22.0, 0.0, 22.0, 0.0, 0.0, 11.0, 12.0, 12.0, 7.0, 18.0, 15.0, 18.0, 16.0, 21.0, 9.0], [22.0, 22.0, 22.0, 22.0, 22.0, 0.0, 22.0, 0.0, 22.0, 22.0, 16.0, 20.0, 23.0, 15.0, 21.0, 16.0, 13.0, 24.0, 23.0, 14.0], [0.0, 0.0, 0.0, 0.0, 0.0, 22.0, 0.0, 22.0, 0.0, 0.0, 11.0, 12.0, 12.0, 7.0, 18.0, 15.0, 18.0, 16.0, 21.0, 9.0], [22.0, 22.0, 22.0, 22.0, 22.0, 0.0, 22.0, 0.0, 22.0, 22.0, 16.0, 20.0, 23.0, 15.0, 21.0, 16.0, 13.0, 24.0, 23.0, 14.0], [0.0, 0.0, 0.0, 0.0, 0.0, 22.0, 0.0, 22.0, 0.0, 0.0, 11.0, 12.0, 12.0, 7.0, 18.0, 15.0, 18.0, 16.0, 21.0, 9.0], [0.0, 0.0, 0.0, 0.0, 0.0, 22.0, 0.0, 22.0, 0.0, 0.0, 11.0, 12.0, 12.0, 7.0, 18.0, 15.0, 18.0, 16.0, 21.0, 9.0], [11.0, 11.0, 11.0, 11.0, 11.0, 16.0, 11.0, 16.0, 11.0, 11.0, 0.0, 4.0, 7.0, 6.0, 9.0, 5.0, 7.0, 9.0, 12.0, 6.0], [12.0, 12.0, 12.0, 12.0, 12.0, 20.0, 12.0, 20.0, 12.0, 12.0, 4.0, 0.0, 4.0, 9.0, 7.0, 5.0, 9.0, 6.0, 10.0, 9.0], [12.0, 12.0, 12.0, 12.0, 12.0, 23.0, 12.0, 23.0, 12.0, 12.0, 7.0, 4.0, 0.0, 12.0, 7.0, 8.0, 12.0, 4.0, 10.0, 12.0], [7.0, 7.0, 7.0, 7.0, 7.0, 15.0, 7.0, 15.0, 7.0, 7.0, 6.0, 9.0, 12.0, 0.0, 15.0, 11.0, 12.0, 15.0, 18.0, 2.0], [18.0, 18.0, 18.0, 18.0, 18.0, 21.0, 18.0, 21.0, 18.0, 18.0, 9.0, 7.0, 7.0, 15.0, 0.0, 5.0, 8.0, 5.0, 3.0, 15.0], [15.0, 15.0, 15.0, 15.0, 15.0, 16.0, 15.0, 16.0, 15.0, 15.0, 5.0, 5.0, 8.0, 11.0, 5.0, 0.0, 4.0, 8.0, 8.0, 10.0], [18.0, 18.0, 18.0, 18.0, 18.0, 13.0, 18.0, 13.0, 18.0, 18.0, 7.0, 9.0, 12.0, 12.0, 8.0, 4.0, 0.0, 11.0, 10.0, 11.0], [16.0, 16.0, 16.0, 16.0, 16.0, 24.0, 16.0, 24.0, 16.0, 16.0, 9.0, 6.0, 4.0, 15.0, 5.0, 8.0, 11.0, 0.0, 6.0, 15.0], [21.0, 21.0, 21.0, 21.0, 21.0, 23.0, 21.0, 23.0, 21.0, 21.0, 12.0, 10.0, 10.0, 18.0, 3.0, 8.0, 10.0, 6.0, 0.0, 18.0], [9.0, 9.0, 9.0, 9.0, 9.0, 14.0, 9.0, 14.0, 9.0, 9.0, 6.0, 9.0, 12.0, 2.0, 15.0, 10.0, 11.0, 15.0, 18.0, 0.0]]
