100 4283.35 0 1680 28 60
[4269.85, 6798.25, 8171.75, 1929.95, 6988.6, 3715.79, 6894.75, 4859.53, 4671.24, 8236.05, 5234.25, 2805.22, 130.89, 6124.43, 5735.32, 7404.08, 6409.55, 4755.26, 972.71, 6225.71, 1737.68, 8361.35, 7544.77, 5348.07, 3659.93, 6248.46, 3145.96, 741.66, 6991.25, 2876.25, 3061.76, 5436.95, 5197.13, 8252.63, 1570.21, 199.65, 8498.45, 6125.16, 630.74, 5359.37, 3157.36, 8202.83, 1267.99, 258.1, 5380.29, 4208.62, 8717.88, 3886.42, 5110.24, 3455.98, 8076.62, 6993.59, 4759.79, 4747.9, 8231.96, 4811.28, 6888.62, 2918.65, 3175.02, 2942.33, 599.71, 1864.31, 3987.48, 4952.01, 4856.3, 780.68, 4612.25, 2652.69, 9588.03, 8642.78, 5208.35, 1328.81, 3467.13, 3653.5, 6268.35, 6323.39, 2950.53, 9431.74, 2827.18, 5681.91, 6921.72, 8751.01, 5328.96, 9859.56, 8229.66, 7494.21, 9171.7, 5283.49, 7936.5, 2751.0, 7256.22, 6195.91, 9027.9, 9737.16, 774.25, 6078.06, 5106.25, 3140.84, 1741.67, 8188.71]
[1531.54, 3724.21, 3272.15, 6067.36, 6584.09, 7255.91, 3052.79, 5204.1, 2428.66, 8717.16, 7482.42, 2119.23, 5231.96, 7512.42, 8110.62, 5721.21, 3148.61, 7763.71, 2137.0, 2633.78, 7094.51, 8252.68, 1061.25, 2532.72, 1878.26, 6838.21, 1286.24, 7851.5, 7127.56, 8241.97, 3570.44, 4086.48, 2382.6, 1385.7, 8737.51, 4961.06, 1916.06, 5762.8, 4640.83, 4117.1, 3434.24, 7755.64, 7248.49, 1467.32, 3640.37, 7776.12, 4290.31, 4073.09, 2167.84, 3851.18, 8417.12, 2121.12, 6302.1, 3352.57, 7671.25, 3686.68, 3468.84, 1542.42, 2038.09, 6776.5, 1714.87, 3576.15, 4633.16, 7509.91, 4468.12, 4127.56, 6604.76, 7956.15, 8562.76, 3087.63, 7511.3, 6628.22, 6548.53, 6522.27, 2707.79, 4221.43, 8015.53, 6261.31, 6355.98, 7649.29, 5174.52, 1190.53, 3095.54, 6665.09, 7722.65, 8839.05, 5564.52, 1215.52, 6025.19, 7222.17, 4858.87, 5360.08, 7101.51, 2152.99, 5397.72, 2434.91, 1633.82, 6286.37, 3093.15, 8212.7]
[4, 7, 8, 2, 7, 4, 7, 5, 5, 8, 5, 3, 1, 6, 6, 7, 6, 5, 1, 6, 2, 8, 7, 5, 4, 6, 3, 1, 7, 3, 3, 5, 5, 8, 2, 1, 8, 6, 1, 5, 3, 8, 2, 1, 5, 4, 8, 4, 5, 4, 8, 7, 5, 5, 8, 5, 7, 3, 3, 3, 1, 2, 4, 5, 5, 1, 5, 3, 9, 8, 5, 2, 4, 4, 6, 6, 3, 9, 3, 6, 7, 8, 5, 9, 8, 7, 9, 5, 8, 3, 7, 6, 9, 9, 1, 6, 5, 3, 2, 8]
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100]
[1, 1, 1, 3, 1, 1, 1, 2, 2, 1, 2, 3, 1, 2, 2, 1, 2, 2, 1, 2, 3, 1, 1, 2, 1, 2, 3, 1, 1, 3, 3, 2, 2, 1, 3, 1, 1, 2, 1, 2, 3, 1, 3, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 2, 1, 2, 1, 3, 3, 3, 1, 3, 1, 2, 2, 1, 2, 3, 1, 1, 2, 3, 1, 1, 2, 2, 3, 1, 3, 2, 1, 1, 2, 1, 1, 1, 1, 2, 1, 3, 1, 2, 1, 1, 1, 2, 2, 3, 3, 1]
[1, 3, 2, 3, 3, 1, 3, 1, 1, 2, 1, 3, 2, 1, 1, 3, 1, 1, 2, 1, 3, 2, 3, 1, 1, 1, 3, 2, 3, 3, 3, 1, 1, 2, 3, 2, 2, 1, 2, 1, 3, 2, 3, 2, 1, 1, 2, 1, 1, 1, 2, 3, 1, 1, 2, 1, 3, 3, 3, 3, 2, 3, 1, 1, 1, 2, 1, 3, 1, 2, 1, 3, 1, 1, 1, 1, 3, 1, 3, 1, 3, 2, 1, 1, 2, 3, 1, 1, 2, 3, 3, 1, 1, 1, 2, 1, 1, 3, 3, 2]
[2, 3, 3, 10, 5, 4, 8, 5, 3, 6, 5, 4, 7, 4, 9, 7, 2, 2, 10, 5, 8, 1, 10, 10, 2, 1, 10, 1, 3, 8, 5, 5, 9, 3, 1, 9, 8, 7, 4, 7, 5, 3, 2, 7, 2, 7, 2, 7, 6, 9, 5, 8, 4, 9, 8, 4, 8, 7, 10, 1, 3, 9, 6, 2, 4, 5, 7, 8, 8, 3, 3, 1, 5, 2, 4, 7, 4, 8, 4, 6, 10, 10, 2, 7, 2, 6, 4, 2, 4, 7, 5, 4, 2, 10, 4, 1, 10, 10, 2, 8]
[3942.03, 3546.51, 3785.13, 4392.68, 3956.83, 4064.9, 4246.64, 4287.17, 3941.83, 3518.62, 4399.37, 3569.42, 4491.88, 3599.36, 4209.1, 3233.57, 4164.18, 4319.5, 4420.83, 4290.96, 4295.39, 3426.83, 4385.95, 4369.04, 3760.11, 3116.74, 4383.41, 3560.93, 3402.99, 4233.53, 4223.19, 4410.02, 4100.27, 4033.15, 3540.37, 4068.76, 4228.34, 3430.95, 3519.26, 3521.2, 4139.44, 3415.71, 3651.16, 3974.85, 3534.73, 4697.57, 3768.12, 3942.24, 3184.16, 4069.57, 4023.41, 4265.32, 3589.98, 4265.7, 4321.11, 3936.54, 4217.17, 3280.33, 4372.3, 3882.61, 3283.89, 4217.17, 3332.5, 3881.91, 4003.69, 4184.55, 3668.9, 4261.3, 4273.85, 3663.52, 3738.84, 3762.89, 4055.43, 4076.37, 4101.42, 3671.5, 3660.42, 4314.15, 3775.82, 3120.88, 4390.47, 4369.47, 3909.89, 4529.16, 4225.31, 3584.56, 3510.49, 3787.06, 3755.17, 3603.46, 4299.4, 4282.73, 4403.07, 4404.46, 4366.97, 3664.68, 4369.19, 4364.99, 3653.32, 4272.68]
[0.42, 0.38, 0.42, 0.54, 0.4, 0.73, 0.68, 0.5, 0.39, 0.73, 0.31, 0.87, 0.8, 0.89, 0.98, 0.8, 0.66, 0.64, 0.54, 0.28, 0.67, 0.75, 0.77, 0.71, 0.48, 0.73, 0.55, 0.64, 0.24, 0.77, 0.27, 0.66, 0.94, 0.23, 0.62, 0.72, 0.59, 0.54, 0.68, 0.75, 0.49, 0.37, 0.48, 0.59, 0.67, 0.75, 0.66, 0.81, 0.55, 0.95, 0.24, 0.73, 0.51, 0.97, 0.64, 0.8, 0.59, 0.74, 0.58, 0.56, 0.32, 0.82, 0.49, 0.69, 0.69, 0.25, 0.84, 0.62, 0.7, 0.41, 0.33, 0.54, 0.47, 0.57, 0.83, 0.6, 0.77, 0.74, 0.84, 0.75, 0.63, 0.48, 0.41, 0.69, 0.44, 0.79, 0.79, 0.63, 0.73, 0.66, 0.54, 0.59, 0.69, 0.77, 0.66, 0.77, 0.61, 0.62, 0.44, 0.68]
[0.94, 0.51, 1.07, 0.54, 1.05, 0.95, 0.86, 0.55, 0.8, 0.61, 0.63, 1.07, 0.79, 0.53, 0.54, 1.01, 0.68, 0.86, 1.04, 0.89, 1.01, 0.58, 1.01, 0.95, 0.79, 0.82, 0.75, 1.03, 0.9, 0.87, 0.64, 0.75, 0.55, 0.65, 0.9, 0.96, 0.79, 0.96, 0.91, 0.76, 0.85, 0.71, 0.82, 0.65, 1.07, 0.88, 0.82, 0.86, 0.71, 0.78, 0.58, 0.73, 0.87, 0.72, 0.87, 0.85, 0.55, 0.81, 1.06, 0.76, 0.77, 0.51, 0.71, 0.61, 0.75, 0.56, 0.76, 1.09, 0.83, 0.74, 0.91, 1.0, 0.93, 0.55, 0.93, 0.94, 0.53, 0.72, 0.52, 0.71, 0.81, 0.8, 0.88, 0.75, 0.67, 0.9, 0.82, 0.98, 1.0, 1.07, 0.54, 0.82, 1.05, 0.66, 1.06, 1.01, 0.97, 0.64, 0.51, 0.7]
