40 2471.66 0 1680 28 60
[6315.61, 5677.6, 9164.36, 2632.07, 3492.34, 8777.6, 1293.65, 9338.2, 9209.57, 9294.72, 2463.69, 373.93, 5730.76, 6030.14, 4866.94, 8152.84, 862.53, 1613.03, 7064.99, 9484.46, 6925.52, 2684.01, 2508.51, 859.9, 766.13, 2535.99, 4696.36, 1956.66, 1430.72, 684.18, 3732.52, 8431.46, 7956.27, 7179.29, 4710.9, 8271.55, 8291.31, 1823.06, 843.25, 1502.77]
[7366.57, 4399.9, 2595.08, 5795.63, 3368.79, 8156.88, 1010.36, 6469.95, 5576.77, 7341.08, 2610.79, 7783.59, 1881.11, 6533.59, 5092.06, 8641.05, 4151.43, 5036.34, 8074.36, 7864.89, 8726.3, 5773.99, 6215.2, 7512.28, 7501.97, 1305.59, 4416.05, 4988.27, 6439.34, 7853.72, 4191.3, 1210.23, 2758.96, 1827.15, 5164.35, 3268.93, 3638.86, 7327.0, 5271.46, 8168.72]
[6, 6, 9, 3, 4, 8, 2, 9, 9, 9, 3, 1, 6, 6, 5, 8, 1, 2, 7, 9, 7, 3, 3, 1, 1, 3, 5, 2, 2, 1, 4, 8, 8, 7, 5, 8, 8, 2, 1, 2]
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40]
[3, 3, 2, 3, 1, 2, 1, 2, 2, 2, 3, 3, 3, 3, 2, 2, 3, 1, 2, 2, 2, 3, 3, 3, 3, 3, 2, 1, 1, 3, 1, 2, 2, 2, 2, 2, 2, 1, 3, 1]
[3, 3, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 3, 3, 2, 3, 3, 3, 3, 3, 3]
[5, 9, 8, 9, 10, 5, 4, 10, 9, 3, 6, 5, 5, 7, 9, 4, 1, 6, 7, 10, 2, 9, 5, 1, 2, 7, 9, 5, 10, 10, 10, 8, 9, 7, 8, 8, 9, 10, 9, 4]
[4090.13, 3952.58, 3619.99, 3936.18, 4117.19, 4277.19, 3026.48, 4104.96, 3957.46, 4522.67, 4879.66, 4224.0, 4695.58, 3639.37, 3947.54, 3169.59, 3183.11, 3892.86, 3883.55, 3664.24, 3760.42, 3959.49, 4326.96, 3776.8, 3589.26, 3653.2, 3964.42, 4094.71, 3655.59, 4158.33, 3832.86, 3299.26, 3930.93, 3995.21, 3409.1, 3437.96, 3960.8, 4154.37, 3936.86, 3030.63]
[0.64, 0.68, 0.73, 0.67, 0.18, 0.34, 0.52, 0.19, 0.46, 0.37, 0.75, 0.35, 0.74, 0.22, 0.32, 0.26, 0.72, 0.6, 0.42, 0.2, 0.7, 0.65, 0.4, 0.86, 0.72, 0.5, 0.64, 0.84, 0.19, 0.18, 0.19, 0.5, 0.39, 0.15, 0.2, 0.63, 0.33, 0.19, 0.46, 0.38]
[0.7, 0.97, 0.88, 0.56, 0.59, 1.09, 0.65, 0.52, 0.6, 0.69, 0.92, 0.77, 1.03, 0.68, 0.68, 0.87, 0.95, 0.61, 0.71, 1.02, 0.74, 0.5, 0.82, 0.9, 0.98, 1.07, 0.96, 0.76, 0.82, 0.67, 0.7, 0.64, 0.9, 0.76, 0.71, 0.52, 0.59, 1.02, 0.61, 0.83]
[0.87, 0.64, 0.72, 1.0, 0.91, 0.95, 1.01, 0.71, 0.75, 1.07, 0.87, 0.69, 0.56, 0.73, 1.01, 0.9, 0.93, 0.6, 0.71, 0.69, 0.85, 0.52, 0.74, 0.96, 0.82, 0.8, 0.75, 0.99, 0.84, 1.03, 0.78, 0.51, 0.84, 0.96, 0.63, 0.72, 0.61, 1.07, 0.74, 0.67]
[0.82, 0.73, 1.08, 0.88, 0.97, 0.79, 0.85, 0.61, 0.91, 0.85, 0.54, 1.07, 0.71, 0.67, 0.72, 0.56, 1.06, 1.05, 0.95, 0.93, 0.62, 0.98, 0.66, 1.07, 1.03, 0.64, 1.03, 0.69, 0.51, 0.73, 0.63, 0.99, 0.97, 0.91, 1.08, 0.58, 0.95, 0.62, 0.97, 0.69]
[1.09, 0.72, 0.6, 0.62, 0.61, 0.57, 0.69, 0.99, 0.89, 0.81, 0.69, 1.08, 1.08, 0.75, 0.53, 0.68, 1.0, 0.52, 1.02, 0.87, 0.66, 1.02, 1.05, 0.91, 0.57, 0.81, 0.62, 0.77, 0.55, 0.99, 0.52, 0.57, 0.55, 0.82, 0.6, 0.99, 1.06, 1.05, 0.98, 1.08]
[1.07, 0.5, 0.79, 0.75, 0.71, 1.02, 0.71, 0.7, 0.85, 0.93, 0.87, 0.87, 0.91, 0.55, 0.93, 0.95, 0.59, 1.08, 0.94, 0.99, 1.06, 0.58, 0.91, 0.8, 0.64, 0.8, 0.57, 1.07, 0.72, 0.8, 0.87, 0.89, 0.8, 1.02, 0.53, 0.57, 0.8, 1.01, 0.62, 0.73]
[0.58, 0.16, 0.32, 0.23, 0.22, 0.47, 0.27, 0.16, 0.31, 0.47, 0.26, 0.53, 0.4, 0.14, 0.24, 0.28, 0.54, 0.22, 0.46, 0.57, 0.27, 0.15, 0.38, 0.67, 0.3, 0.36, 0.26, 0.43, 0.14, 0.39, 0.16, 0.16, 0.33, 0.55, 0.16, 0.12, 0.28, 0.72, 0.26, 0.3]
[846.27, 1379.99, 1535.3, 1275.91, 898.19, 711.54, 1263.29, 810.14, 1363.22, 902.82, 1122.13, 657.32, 724.07, 756.43, 1371.59, 1054.78, 1011.8, 1049.57, 946.12, 726.02, 1637.08, 1811.01, 690.98, 991.54, 2428.43, 929.07, 1151.38, 999.38, 1013.92, 942.0, 867.13, 1456.6, 1141.0, 870.63, 1199.54, 1911.39, 910.35, 982.94, 1269.93, 990.5]
[479.05, 218.46, 485.32, 300.81, 198.68, 329.9, 335.89, 112.9, 417.91, 421.25, 296.64, 339.93, 278.19, 105.5, 297.45, 295.84, 578.13, 225.54, 392.35, 408.56, 444.14, 273.56, 271.21, 686.7, 714.46, 331.81, 281.28, 408.58, 141.91, 380.53, 128.89, 259.21, 392.96, 510.8, 207.78, 223.79, 248.73, 702.23, 364.1, 315.3]
[3731.33, 6399.97, 7176.51, 5879.55, 3990.94, 3057.68, 5816.45, 3550.68, 6316.1, 4014.12, 5110.67, 2786.61, 3120.35, 3282.15, 6357.95, 4773.89, 4559.01, 4747.83, 4230.62, 3130.12, 7685.41, 8555.04, 2954.91, 4457.72, 11642.16, 4145.36, 5256.92, 4496.9, 4569.58, 4210.01, 3835.66, 6783.0, 5204.98, 3853.15, 5497.69, 9056.94, 4051.77, 4414.72, 5849.65, 4452.49]
[1895.24, 592.3, 1926.59, 1004.04, 493.41, 1149.48, 1179.44, 64.5, 1589.57, 1606.26, 983.21, 1199.67, 890.96, 27.48, 987.27, 979.18, 2390.67, 627.68, 1461.76, 1542.8, 1720.72, 867.78, 856.03, 2933.51, 3072.31, 1159.07, 906.41, 1542.92, 209.54, 1402.66, 144.45, 796.05, 1464.81, 2054.02, 538.92, 618.93, 743.66, 3011.17, 1320.52, 1076.52]
[163.61, 158.1, 108.6, 157.45, 82.34, 128.32, 60.53, 123.15, 118.72, 135.68, 195.19, 168.96, 187.82, 145.57, 118.43, 95.09, 127.32, 77.86, 116.51, 109.93, 112.81, 158.38, 173.08, 151.07, 143.57, 146.13, 118.93, 81.89, 73.11, 166.33, 76.66, 98.98, 117.93, 119.86, 102.27, 103.14, 118.82, 83.09, 157.47, 60.61]
[8, 8, 5, 8, 2, 6, 2, 5, 5, 6, 10, 9, 10, 7, 5, 4, 6, 2, 5, 5, 5, 8, 9, 8, 7, 7, 5, 2, 2, 8, 2, 4, 5, 5, 4, 4, 5, 2, 8, 2]
