40 1857.41 0 1680 28 60
[6335.51, 6460.18, 9257.0, 6791.97, 6236.62, 3792.66, 6350.62, 3897.99, 1258.52, 4980.04, 4126.24, 7234.97, 8323.96, 5892.48, 3015.41, 5800.23, 2738.92, 2519.42, 5683.79, 653.02, 2052.95, 9294.84, 4568.42, 6391.87, 3724.29, 8756.91, 5226.49, 1737.54, 8421.67, 6802.14, 4960.08, 5164.76, 8614.05, 9832.74, 2059.88, 5676.84, 5219.58, 8198.64, 6819.65, 6783.45]
[5680.15, 8247.81, 8552.15, 1875.18, 4255.28, 1149.93, 5589.55, 5045.96, 6711.29, 6297.57, 6718.47, 8818.08, 3840.95, 3054.65, 2140.92, 2227.86, 4253.56, 1587.52, 4665.12, 8430.11, 7381.94, 6563.83, 5582.19, 4289.66, 2823.29, 5894.28, 7589.58, 4926.27, 3590.48, 7505.14, 4029.66, 5163.76, 5975.11, 3155.62, 6201.79, 7334.85, 8625.72, 3545.04, 2594.54, 2526.9]
[6, 6, 9, 7, 6, 4, 6, 4, 2, 5, 4, 7, 8, 6, 3, 6, 3, 3, 6, 1, 2, 9, 5, 6, 4, 8, 5, 2, 8, 7, 5, 5, 8, 9, 2, 6, 5, 8, 7, 7]
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40]
[1, 1, 1, 3, 1, 1, 1, 1, 2, 1, 1, 3, 3, 1, 2, 1, 2, 2, 1, 2, 2, 1, 1, 1, 1, 3, 1, 2, 3, 3, 1, 1, 3, 1, 2, 1, 1, 3, 3, 3]
[2, 2, 3, 2, 2, 1, 2, 1, 2, 3, 1, 2, 2, 2, 3, 2, 3, 3, 2, 2, 2, 3, 3, 2, 1, 2, 3, 2, 2, 2, 3, 3, 2, 3, 2, 2, 3, 2, 2, 2]
[8, 6, 5, 9, 10, 2, 7, 2, 9, 2, 7, 7, 3, 9, 1, 5, 2, 3, 3, 9, 7, 1, 7, 7, 6, 4, 10, 2, 5, 8, 4, 4, 2, 8, 8, 10, 1, 9, 9, 3]
[3784.86, 4203.14, 3791.1, 4581.14, 4238.99, 4737.2, 4681.97, 4596.59, 4856.73, 4461.17, 4778.79, 4694.94, 4222.05, 4670.02, 3928.87, 3800.7, 4040.58, 4209.95, 4436.99, 4863.37, 4711.75, 3886.98, 4810.82, 4740.37, 4315.14, 3231.86, 4317.3, 4821.0, 3806.75, 4023.51, 3221.76, 3212.38, 4470.64, 3994.37, 4078.99, 4287.45, 4131.44, 4780.82, 4912.54, 4180.55]
[0.91, 0.18, 0.38, 0.34, 0.48, 0.27, 0.36, 0.26, 0.28, 0.26, 0.37, 0.34, 0.34, 0.19, 0.75, 0.3, 0.27, 0.39, 0.41, 0.18, 0.33, 0.72, 0.27, 0.33, 0.21, 0.6, 0.25, 0.26, 0.37, 0.86, 0.87, 0.5, 0.27, 0.76, 0.74, 0.35, 0.79, 0.23, 0.24, 0.36]
[0.56, 0.58, 0.64, 0.84, 0.51, 0.52, 0.54, 0.65, 1.04, 0.82, 1.01, 0.9, 0.84, 0.84, 0.94, 0.79, 0.84, 0.59, 1.05, 0.5, 1.02, 1.08, 1.04, 0.87, 0.52, 0.78, 0.65, 0.61, 1.0, 0.92, 1.04, 1.06, 1.04, 0.51, 0.8, 0.63, 0.65, 0.81, 0.56, 0.66]
[0.93, 1.1, 0.78, 1.09, 1.03, 0.64, 0.54, 0.64, 0.64, 0.92, 0.52, 0.91, 0.76, 0.96, 0.73, 0.66, 1.05, 0.64, 0.56, 0.93, 0.53, 0.77, 0.64, 0.91, 0.85, 0.62, 0.78, 0.91, 0.6, 0.87, 0.74, 0.6, 1.09, 0.86, 0.76, 0.95, 0.64, 1.0, 0.53, 0.88]
[0.93, 0.76, 0.53, 1.02, 1.03, 0.54, 0.84, 0.77, 0.62, 1.06, 0.98, 0.6, 0.89, 0.95, 0.87, 0.51, 1.03, 0.91, 0.7, 1.02, 0.8, 0.51, 0.87, 1.07, 1.09, 0.66, 0.69, 0.96, 0.63, 0.89, 0.63, 1.05, 1.05, 1.0, 1.04, 0.66, 1.06, 0.51, 0.66, 0.77]
[0.93, 0.96, 0.64, 0.87, 1.03, 0.78, 0.88, 0.59, 1.02, 0.79, 0.54, 0.99, 0.67, 0.61, 0.51, 0.63, 0.75, 1.07, 1.07, 0.94, 0.93, 0.99, 0.58, 0.63, 0.54, 0.51, 0.92, 0.69, 0.8, 0.83, 0.8, 0.69, 0.57, 0.95, 0.7, 0.83, 1.05, 0.51, 0.73, 0.78]
[0.66, 0.97, 0.86, 1.06, 0.59, 0.87, 0.73, 0.77, 0.84, 0.5, 0.86, 0.68, 0.7, 0.66, 0.95, 0.54, 0.75, 1.01, 0.92, 0.6, 0.53, 1.03, 0.65, 0.63, 0.55, 0.53, 0.75, 0.75, 1.03, 1.04, 0.85, 0.57, 1.03, 1.06, 0.57, 0.63, 0.55, 0.96, 0.54, 0.93]
